,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1422,0,0.783217381573238,0.282,0.454,0,11,Mink1
1423,0,0.78085258710116,0.142,0.18,0,11,Stap2
1424,0,0.778041871818921,0.19,0.304,0,11,Gsdmd
1425,0,0.776680052527396,0.19,0.27,0,11,Gga3
1426,0,0.774725071670417,0.312,0.566,0,11,Dync1h1
1427,0,0.772863183052401,0.391,0.638,0,11,Ubr5
1428,9.02555116345761e-288,0.76702827284639,0.186,0.234,2.10187035494601e-283,11,Extl1
1429,0,0.764594732217468,0.475,0.807,0,11,Srsf11
1430,2.14612093632606e-299,0.752621292531287,0.321,0.511,4.99788643651612e-295,11,Plekhm2
1431,5.65362469848406e-230,0.752032565138405,0.11,0.109,1.31661611978297e-225,11,Tspoap1
1432,2.37797583875276e-185,0.749677317931488,0.664,0.834,5.53783013328743e-181,11,Gphn
1433,0,0.748670780956259,0.228,0.408,0,11,Golga4
1434,0,0.747133399431142,0.21,0.356,0,11,Traf2
1435,8.08486818649018e-296,0.734052184197267,0.133,0.167,1.88280410326983e-291,11,Exoc3l4
1436,4.4541385756904e-271,0.731328330805789,0.269,0.422,1.03727979150678e-266,11,Nectin1
1437,6.08579730222127e-293,0.72991789278812,0.541,0.787,1.41726047574129e-288,11,Spag9
1438,2.16717084507011e-274,0.720862455692944,0.107,0.097,5.04690746399927e-270,11,Taco1
1439,4.91405167308006e-256,0.715551490413623,0.109,0.076,1.14438435362688e-251,11,Gm13067
1440,0,0.714715798238969,0.416,0.683,0,11,Trafd1
1441,1.69580028099173e-307,0.709850971718549,0.224,0.367,3.94917969437354e-303,11,Nuak2
1442,0,0.699249520034851,0.235,0.376,0,11,Gse1
1443,0,0.69920643008391,0.135,0.214,0,11,Ccdc88b
1444,2.6295396677602e-263,0.697271684852388,0.186,0.243,6.12367197827996e-259,11,Clip2
1445,0,0.694590006861233,0.407,0.701,0,11,Acin1
1446,0,0.689706970927187,0.477,0.78,0,11,Arid4a
1447,0,0.688217661596928,0.375,0.656,0,11,Zc3h7a
1448,5.09321592810624e-306,0.687769895218089,0.556,0.83,1.18610812533738e-301,11,Huwe1
1449,0,0.68422420459947,0.119,0.206,0,11,Atg2a
1450,2.14262235526197e-291,0.682405531042024,0.198,0.334,4.98973894093407e-287,11,Galnt12
1451,2.05686578680477e-316,0.68182335006307,0.504,0.774,4.79002904431095e-312,11,Ncoa3
1452,1.92980782399269e-200,0.679473827048843,0.267,0.414,4.49413646051417e-196,11,Tcf7l2
1453,2.69926364006089e-288,0.679397603423417,0.269,0.482,6.2860451649738e-284,11,Ppp1r15a
1454,0,0.679128073789926,0.16,0.251,0,11,Ptprs
1455,0,0.679063691832839,0.428,0.693,0,11,Ehmt1
1456,0,0.676448751918978,0.255,0.461,0,11,Fnbp4
1457,5.57625095677722e-254,0.676010354357559,0.106,0.09,1.29859732281428e-249,11,Rgl2
1458,5.59617046851683e-226,0.671231073751315,0.166,0.255,1.3032361787082e-221,11,Gm46224
1459,8.00702223882637e-203,0.671066980643855,0.538,0.733,1.86467533897788e-198,11,Cbfa2t3
1460,2.42828493305014e-227,0.670969617831577,0.093,0.13,5.65498995208717e-223,11,Akt1s1
1461,0,0.670829916934588,0.507,0.805,0,11,Pnisr
1462,0,0.668282041294553,0.24,0.445,0,11,Chuk
1463,2.048554133653e-254,0.666668557196399,0.403,0.67,4.77067286645111e-250,11,Gpcpd1
1464,0,0.665648039348933,0.322,0.585,0,11,Oga
1465,0,0.656134775735017,0.448,0.756,0,11,Med13
1466,0,0.653218047847615,0.13,0.22,0,11,Mgat4b
1467,0,0.652214291047475,0.316,0.637,0,11,Ccnl1
1468,0,0.650865655866465,0.15,0.273,0,11,Clk2
1469,2.14877269187695e-206,0.650556321768024,0.133,0.176,5.00406184484305e-202,11,Pde4a
1470,0,0.650230387059225,0.17,0.302,0,11,Srrt
1471,0,0.646965859117985,0.346,0.642,0,11,Zmynd8
1472,2.80363391739226e-294,0.645588372546356,0.21,0.376,6.52910266682309e-290,11,Gm42477
1473,0,0.64515684809251,0.407,0.744,0,11,Ddx17
1474,0,0.644061612983531,0.377,0.695,0,11,Luc7l3
1475,0,0.639158088398038,0.195,0.406,0,11,Ehmt2
1476,0,0.634254925883403,0.264,0.501,0,11,Clip1
1477,7.54219515381284e-260,0.631101550963864,0.216,0.364,1.75642640741994e-255,11,Slc9a1
1478,3.4610409398381e-293,0.630358102766824,0.125,0.211,8.06007214069496e-289,11,Stoml1
1479,0,0.629050147038538,0.179,0.377,0,11,Wsb1
1480,0,0.624287284585759,0.21,0.437,0,11,Nisch
1481,8.92654630033578e-313,0.622985598691352,0.296,0.536,2.0788141024222e-308,11,5031425E22Rik
1482,0,0.622931021432218,0.214,0.423,0,11,Otud5
1483,0,0.617141638670681,0.414,0.711,0,11,Ikbkb
1484,6.20884018073488e-284,0.614566736700855,0.642,0.897,1.44591470128954e-279,11,Ppp1r12a
1485,0,0.61411862695477,0.562,0.861,0,11,Birc6
1486,4.77761479528485e-321,0.612516376719714,0.24,0.441,1.11261093352594e-316,11,Spg11
1487,5.65220947370829e-301,0.612063708870124,0.141,0.256,1.31628654223719e-296,11,Plxnd1
1488,6.93718826838385e-209,0.610134292075844,0.167,0.272,1.61553240394123e-204,11,Csf2rb2
1489,0,0.605223475153521,0.351,0.655,0,11,Nufip2
1490,4.3047208021097e-299,0.601424367421694,0.414,0.756,1.00248338039531e-294,11,Junb
1491,0,0.6012196153325,0.402,0.721,0,11,Batf3
1492,2.50907350872149e-185,0.599282807726652,0.137,0.168,5.84313038711061e-181,11,Catsperg1
1493,0,0.59833385677894,0.403,0.707,0,11,Rsbn1l
1494,5.75766404043301e-262,0.591584410193278,0.123,0.215,1.34084480173604e-257,11,Parp3
1495,0,0.58944173367004,0.183,0.364,0,11,Mbtps1
1496,6.27666525634918e-214,0.588682116778397,0.135,0.198,1.4617098048986e-209,11,Loxl3
1497,1.51774567562045e-157,0.588535397709267,0.109,0.161,3.5345261293849e-153,11,Gm44734
1498,1.45186287325252e-243,0.586877413051499,0.292,0.536,3.38109825923047e-239,11,Bcl6
1499,0,2.31750917958681,0.93,0.373,0,12,Ccl22
1500,1.67590988255092e-229,2.31107714187254,0.915,0.605,3.90285893448458e-225,12,Large1
1501,0,2.05138208673584,0.957,0.461,0,12,Ccnd2
1502,1.75050724997862e-137,1.797537926791,0.428,0.108,4.07658128375022e-133,12,Ccl17
1503,1.69137078998456e-248,1.63718557043987,0.984,0.646,3.93886429571605e-244,12,Apol7c
1504,5.29698218790818e-200,1.57963667010433,0.549,0.098,1.23356121192006e-195,12,Gm7247
1505,1.51274648190762e-302,1.47445015682338,0.999,0.659,3.52288400706646e-298,12,Il4i1
1506,7.04034804912947e-253,1.43468589540131,0.889,0.431,1.63955625368127e-248,12,Anxa2
1507,1.00629446916884e-307,1.4135708691223,1,0.812,2.3434585598004e-303,12,Cers6
1508,2.28034041500343e-167,1.40958007387745,0.295,0.02,5.31045675845998e-163,12,Rgs7bp
1509,5.86432078594169e-276,1.39544866022027,0.997,0.753,1.3656830246301e-271,12,Swap70
1510,3.17876478081746e-264,1.39513372891857,1,0.853,7.40270742156771e-260,12,Jak2
1511,3.07007382500102e-315,1.39010477363175,0.875,0.37,7.14958792366237e-311,12,Csrp1
1512,1.47096270408431e-289,1.37929731095008,0.997,0.795,3.42557794527155e-285,12,Lpp
1513,9.7291637516496e-267,1.32432933423147,1,0.736,2.26572765448416e-262,12,Clic4
1514,1.58121698752752e-119,1.31831185535705,0.438,0.124,3.68233812055409e-115,12,Mylk
1515,4.73148005863213e-193,1.3173221697978,0.967,0.588,1.10186707605425e-188,12,Cd83
1516,1.09352817887772e-133,1.29405198673628,0.789,0.579,2.54660842297044e-129,12,Tmem131
1517,7.13929105038262e-102,1.26281304007887,0.489,0.189,1.6625980998131e-97,12,Htr7
1518,3.62304628205833e-207,1.19668600010242,0.923,0.46,8.43735018165744e-203,12,Atp6v0a1
1519,3.0352008607959e-67,1.17174106934883,0.491,0.202,7.06837576462149e-63,12,Nr4a3
1520,2.51413164204236e-157,1.17006310479449,0.874,0.532,5.85490976798826e-153,12,Zc3h12d
1521,3.92026042020278e-174,1.16450701009098,0.888,0.599,9.12950246656822e-170,12,Rapgef2
1522,8.9818043690675e-175,1.16170646866237,0.875,0.501,2.09168260146844e-170,12,Rab30
1523,9.50056153451769e-203,1.11494474558206,0.98,0.745,2.21249077015848e-198,12,Fam129a
1524,1.94492695682543e-168,1.11393185558186,0.976,0.773,4.52934589705506e-164,12,Cytip
1525,7.68535089306982e-166,1.11247236513793,0.807,0.369,1.7897645159781e-161,12,Hmgcs1
1526,8.33572225003264e-140,1.06728467406094,0.809,0.421,1.9412229975876e-135,12,Sertad2
1527,2.35348347094276e-133,1.06620492104739,0.688,0.333,5.48079230713151e-129,12,Acvr2a
1528,1.22905222783303e-186,1.06609161482406,0.984,0.768,2.86221682817757e-182,12,Tbc1d1
1529,2.53480459316464e-142,1.05572927253648,0.948,0.72,5.90305293656181e-138,12,Bmt2
1530,1.59135457579367e-154,1.05443739977048,0.769,0.33,3.70594653610829e-150,12,Ahrr
1531,1.76069750577948e-232,1.05116860512272,0.99,0.69,4.10031235145925e-228,12,Myo1g
1532,1.51217456764099e-123,1.04646368343326,0.721,0.355,3.52155213312233e-119,12,Pdcd1lg2
1533,1.31895341177812e-146,1.04631478956626,0.877,0.55,3.07157870534889e-142,12,Pdlim5
1534,4.48558325361525e-93,1.04622146869813,0.794,0.508,1.04460262810192e-88,12,Arap2
1535,1.25198474015296e-200,1.03522882679671,1,0.821,2.91562206286821e-196,12,Marcks
1536,1.12277606725488e-139,1.02593914966498,0.736,0.302,2.61472090542315e-135,12,Palld
1537,1.84626551397406e-172,1.02257988566152,0.827,0.36,4.2995831289428e-168,12,2510009E07Rik
1538,6.45318492497664e-159,1.0202135341317,0.864,0.444,1.50281770532856e-154,12,Tmem39a
1539,1.85796152208826e-164,1.01421252775038,0.911,0.549,4.32682079263914e-160,12,Dusp16
1540,6.65710645318416e-110,1.01259217108063,0.776,0.396,1.55030695081753e-105,12,Cdkn1a
1541,5.94493361197886e-66,1.00859063409769,0.291,0.093,1.38445613955764e-61,12,Stxbp6
1542,4.1604854206268e-134,0.990654642362974,0.953,0.698,9.6889384475557e-130,12,Rftn1
1543,9.37605884111354e-131,0.989075695400919,0.946,0.654,2.18349658291852e-126,12,Cd274
1544,1.21173028142129e-137,0.976208362858561,0.884,0.537,2.8218774793739e-133,12,Pik3r5
1545,1.13864451965184e-206,0.97037903033785,0.943,0.635,2.6516753573652e-202,12,Tpm4
1546,2.43041190023796e-213,0.955085358836125,0.99,0.833,5.65994323327417e-209,12,Iqgap1
1547,2.97086793229707e-110,0.92522464301783,0.818,0.497,6.91855724073343e-106,12,Vwa5a
1548,7.78369025389965e-200,0.91894772276422,0.789,0.25,1.81266578632815e-195,12,Lad1
1549,1.30224297749466e-122,0.89032408869347,0.993,0.857,3.03266344598957e-118,12,Fchsd2
1550,1.03010088239437e-70,0.874840524819144,0.823,0.617,2.39889893492001e-66,12,Vav3
1551,1.9892394951077e-127,0.839012009566376,0.766,0.377,4.63254093620682e-123,12,Stat5a
1552,5.09934212977279e-135,0.836856308523533,0.708,0.271,1.18753479518149e-130,12,Mmp25
1553,3.58363967877864e-114,0.835968898500265,0.804,0.442,8.34558008393969e-110,12,Cyp51
1554,6.92531237824863e-119,0.825870810468747,0.66,0.258,1.61276674664654e-114,12,Pcyt1a
1555,6.17940496696927e-118,0.81610287987159,0.96,0.769,1.4390598287078e-113,12,Snd1
1556,1.13437658355494e-136,0.813629076982444,0.635,0.206,2.64173618778275e-132,12,Pvr
1557,7.82988270861923e-137,0.794361425594601,0.905,0.596,1.82342308518325e-132,12,Cnn2
1558,3.62868274182514e-159,0.78818362507241,0.994,0.852,8.45047636916238e-155,12,Myh9
1559,3.36342356349381e-114,0.783579989585921,0.962,0.791,7.83274079466439e-110,12,Gpbp1
1560,4.76007016862361e-162,0.773069834230161,0.603,0.154,1.10852514086907e-157,12,Nipal1
1561,9.72366110569312e-127,0.772785171829459,0.835,0.458,2.26444619829381e-122,12,Mtmr4
1562,8.25201852810561e-131,0.770823492609272,0.989,0.777,1.92173007482523e-126,12,Cflar
1563,7.56924950521811e-88,0.7674775066828,0.949,0.766,1.76272682477519e-83,12,Kdm6a
1564,1.93409343617318e-105,0.758942927538877,0.959,0.749,4.5041167941601e-101,12,Herc4
1565,1.62547122214731e-128,0.735588054724452,0.902,0.613,3.78539738213667e-124,12,Wdr1
1566,5.12928229806116e-117,0.734943968894239,0.691,0.299,1.19450726157248e-112,12,Zc3h7b
1567,2.67102507154246e-95,0.716669939299274,0.921,0.654,6.22028318660808e-91,12,Dennd5a
1568,1.25201458235247e-27,0.709306754684779,0.165,0.054,2.91569155938242e-23,12,Cyp7b1
1569,1.47453716815187e-80,0.707192351041517,0.59,0.294,3.43390215719206e-76,12,Tdrd7
1570,2.97614511656471e-97,0.685348125833465,0.848,0.522,6.93084674745589e-93,12,Tspan33
1571,7.54457807274369e-65,0.681131650020333,0.865,0.627,1.75698134158055e-60,12,Slc9a7
1572,1.14748379932361e-91,0.678828935685531,0.84,0.534,2.67226027186482e-87,12,Appl1
1573,3.61282596886921e-63,0.678157318778731,0.545,0.286,8.41354911630263e-59,12,Klf7
1574,1.99679617493953e-98,0.667278717464828,0.687,0.321,4.65013893219917e-94,12,Slc49a4
1575,8.6898167849042e-99,0.66269250853147,0.668,0.287,2.02368453286849e-94,12,F11r
1576,1.61116609315965e-95,0.66249475395066,0.801,0.451,3.7520835977502e-91,12,Myadm
1577,1.36020164580033e-104,0.661478262749365,0.83,0.464,3.1676375927398e-100,12,Sav1
1578,1.66373042982344e-91,0.639582883885442,0.841,0.5,3.87449542497283e-87,12,Polr3c
1579,8.94793322167231e-62,0.632146817708609,0.407,0.149,2.08379468866305e-57,12,Gm35154
1580,4.40037480806257e-109,0.626991660102235,0.996,0.874,1.02475928530161e-104,12,Mcl1
1581,2.62019990909839e-75,0.623605365758166,0.915,0.67,6.10192154830833e-71,12,Tbl1x
1582,1.76894504747241e-70,0.623458206962373,0.828,0.551,4.11951922655376e-66,12,Map2k1
1583,3.73458873264787e-77,0.618875771337236,0.485,0.186,8.69711024059036e-73,12,Rcl1
1584,8.99816469097211e-113,0.618342174431343,0.313,0.049,2.09549259323358e-108,12,Lilr4b
1585,7.07988327933962e-62,0.615504304968784,0.394,0.143,1.64876321809261e-57,12,Pla2g4f
1586,7.74585508577671e-76,0.61498279969572,0.689,0.368,1.80385473237568e-71,12,Tle3
1587,1.06980715414463e-63,0.591251138708778,0.596,0.297,2.49136690057202e-59,12,Msmo1
1588,0,4.3149508780906,0.72,0.017,0,14,Gm2682
1589,0,3.49025618784198,0.885,0.086,0,14,Ms4a4b
1590,0,3.26862793890112,0.701,0.024,0,14,Ncr1
1591,3.81393293014578e-119,3.24742373220873,0.182,0.003,8.88188700772349e-115,14,Gzma
1592,0,3.24185655312807,0.761,0.156,0,14,Klrk1
1593,0,3.23017906432732,0.91,0.105,0,14,Skap1
1594,0,3.09205143130129,0.861,0.131,0,14,Cd226
1595,0,2.88393959093237,0.706,0.044,0,14,Klrb1c
1596,0,2.76326355434813,0.845,0.076,0,14,Gimap4
1597,0,2.73512768512753,0.697,0.011,0,14,Nkg7
1598,0,2.56843467277875,0.826,0.119,0,14,Il2rb
1599,2.10450380462704e-301,2.52498353721822,0.634,0.156,4.90096846021545e-297,14,Klrd1
1600,4.32657068562879e-217,2.5028028309339,0.501,0.044,1.00757178126923e-212,14,Kcnq5
1601,0,2.48987992166094,0.971,0.289,0,14,Ripor2
1602,0,2.34285583126752,0.456,0.005,0,14,Xcl1
1603,0,2.31955955267327,0.867,0.133,0,14,Gimap3
1604,3.77750685436912e-262,2.26601698360899,0.773,0.22,8.7970579624548e-258,14,Ikzf2
1605,4.67616514410359e-215,2.26485521637448,0.599,0.184,1.08898533875884e-210,14,Gm36723
1606,0,2.25713209249029,0.834,0.148,0,14,Txk
1607,0,2.19703694387718,0.91,0.188,0,14,Gimap6
1608,0,2.15606780280637,0.914,0.244,0,14,Ets1
1609,0,2.11617890970059,0.883,0.393,0,14,Pitpnc1
1610,0,2.11290927106186,0.75,0.058,0,14,Prkcq
1611,5.51025288392734e-317,1.93074399695118,0.425,0.005,1.283227691609e-312,14,Klrc1
1612,1.83345218195798e-311,1.86404161248547,0.45,0.013,4.26974344134374e-307,14,Sidt1
1613,5.46531998577363e-302,1.86301186392388,0.808,0.239,1.27276371828696e-297,14,Satb1
1614,0,1.8489885580837,0.732,0.186,0,14,Ugcg
1615,0,1.83612183849007,0.658,0.038,0,14,Ctsw
1616,2.30043955366462e-251,1.81885301530211,0.705,0.134,5.35726363257418e-247,14,Il18rap
1617,3.66287285435023e-269,1.7760722263654,0.838,0.175,8.53009830321081e-265,14,Ablim1
1618,2.4699060007053e-316,1.77588009130788,0.421,0.005,5.7519170944425e-312,14,Klrc2
1619,4.94065645841247e-324,1.74709535801651,0.787,0.162,1.15058007603509e-319,14,Hcst
1620,5.54227753661852e-261,1.67808475306178,0.836,0.192,1.29068559272772e-256,14,Ptprcap
1621,2.21275137463316e-251,1.64349587277882,0.789,0.375,5.15305540124569e-247,14,Prkch
1622,0,1.6427659393655,0.642,0.22,0,14,Chsy1
1623,8.06429913329771e-220,1.63156969784661,0.319,0.019,1.87801398216237e-215,14,Klre1
1624,1.74637548890109e-304,1.61367938210642,0.814,0.259,4.06695923855285e-300,14,Sept1
1625,1.39490724272842e-234,1.60148158829865,0.511,0.038,3.24845998686595e-230,14,Trbc1
1626,5.86816162252188e-227,1.5862623222992,0.9,0.394,1.3665774786529e-222,14,Fli1
1627,2.9144587363415e-192,1.58151555391078,0.726,0.197,6.78719150519209e-188,14,Mllt3
1628,2.2865919297202e-210,1.56797533376188,0.826,0.393,5.32501528593241e-206,14,Arhgap26
1629,1.57786349480009e-181,1.5630307309453,0.836,0.366,3.67452850669044e-177,14,Zfp36l2
1630,2.17665816323082e-230,1.55997019409241,0.699,0.193,5.06900153053194e-226,14,Arhgef18
1631,1.1898057452366e-138,1.54580789674051,0.528,0.112,2.77081961950699e-134,14,Lef1
1632,3.91484029394e-189,1.53546661326148,0.693,0.234,9.11688007652748e-185,14,Atp8b4
1633,9.68668645890911e-212,1.52360185160003,0.681,0.194,2.25583554255075e-207,14,Ahnak
1634,1.3135982570435e-195,1.5080680172249,0.569,0.102,3.05910762100289e-191,14,Cd160
1635,1.68474934731222e-298,1.48429924303604,0.587,0.054,3.92344428002069e-294,14,Lck
1636,5.98849893370965e-170,1.47339710185161,0.738,0.272,1.3946016316823e-165,14,Iqgap2
1637,2.01475826377042e-146,1.41725653831971,0.618,0.203,4.69196904466856e-142,14,Gab3
1638,1.95074767093205e-156,1.40884598382256,0.91,0.466,4.54290117606657e-152,14,Stat4
1639,2.55423191395214e-172,1.40794826992596,0.249,0.046,5.94829528121175e-168,14,Klri2
1640,9.01767876247725e-144,1.40241346822551,0.875,0.414,2.1000370302057e-139,14,Maml2
1641,9.51429644490837e-206,1.39350529798929,0.865,0.498,2.21568935609026e-201,14,Pdcd4
1642,6.32445290361349e-242,1.38018581322382,0.585,0.07,1.47283859219351e-237,14,St3gal6
1643,3.38843509752202e-196,1.37989333694197,0.718,0.242,7.89098765510928e-192,14,Itgal
1644,2.18031813924493e-149,1.37713703164942,0.687,0.301,5.0775248826736e-145,14,Arl15
1645,4.42137706242137e-234,1.37442990963111,0.524,0.049,1.02965029029669e-229,14,Mctp2
1646,5.87798120273569e-193,1.35810230733419,0.423,0.035,1.36886426249309e-188,14,Btbd11
1647,6.91553946227457e-316,1.34044280752242,0.415,0.004,1.6104908299745e-311,14,Samd3
1648,1.77940381870866e-191,1.31144340607572,0.654,0.126,4.14387561300873e-187,14,Gimap5
1649,3.34737992865518e-196,1.28907829179656,0.534,0.136,7.79537837785219e-192,14,Klhl6
1650,2.64748083766551e-161,1.28162686897509,0.595,0.205,6.16545337475544e-157,14,Ppp3cc
1651,1.61719312685719e-155,1.28127286108414,0.855,0.468,3.76611935382503e-151,14,Ptpn22
1652,8.84415681105681e-128,1.27761088430105,0.595,0.196,2.05962723815891e-123,14,Grap2
1653,9.11239001936295e-188,1.27682152221161,0.595,0.106,2.12209338770924e-183,14,Gimap9
1654,1.30770381849106e-170,1.26412236246708,0.863,0.569,3.04538065250199e-166,14,Pde7a
1655,2.15402618331624e-194,1.25299522256126,0.425,0.049,5.01629617570685e-190,14,Hsd11b1
1656,5.04235992876258e-218,1.24318741177109,0.46,0.05,1.17426478021023e-213,14,Tbx21
1657,8.66516460491927e-153,1.24224612583227,0.321,0.026,2.0179435331936e-148,14,Sell
1658,1.02913141048419e-150,1.23471349414395,0.955,0.695,2.39664122873558e-146,14,Ikzf1
1659,8.03129264028779e-142,1.23379373063632,0.55,0.14,1.87032743007022e-137,14,Oprm1
1660,9.32273910415843e-134,1.22556232574667,0.38,0.039,2.17107948257641e-129,14,Tcrg-C4
1661,4.27173755093545e-207,1.225316256762,0.689,0.389,9.94802240861847e-203,14,Atp1b3
1662,8.47397008871612e-171,1.21768199699783,0.732,0.283,1.97341815426021e-166,14,Rinl
1663,4.38439084939736e-215,1.19875142549434,0.411,0.04,1.02103694100766e-210,14,Hopx
1664,1.32473414631219e-71,1.19748604459329,0.272,0.046,3.08504087993184e-67,14,Fgf13
1665,8.82214330857552e-238,1.19640266271604,0.348,0.007,2.05450073370107e-233,14,Itga2
1666,1.00756799594957e-165,1.19138640709937,0.765,0.497,2.34642434896737e-161,14,Sp100
1667,7.73532485310825e-204,1.1846624501486,0.932,0.744,1.80140245179185e-199,14,Jak1
1668,1.42469748360329e-168,1.18304623653031,0.395,0.038,3.31783549981534e-164,14,Gimap7
1669,4.04879771092028e-158,1.17658342581376,0.235,0.005,9.42884010919114e-154,14,Ctla2a
1670,6.77241463853565e-207,1.15849972268765,0.53,0.098,1.57715992102218e-202,14,Spata13
1671,3.36456964605436e-95,1.15342696522882,0.675,0.36,7.8354097917314e-91,14,Pde3b
1672,4.20758233636868e-169,1.1436029389279,0.675,0.311,9.79861774493538e-165,14,Bin2
1673,2.17234145254278e-157,1.14289998886289,0.922,0.712,5.05894877468163e-153,14,Tcf12
1674,1.43483757370124e-147,1.12678893712735,0.697,0.436,3.34144974163546e-143,14,Fyn
1675,2.77186067800439e-111,1.12623296607136,0.178,0.007,6.45510914693662e-107,14,Cd3g
1676,2.94082399436358e-138,1.11955103510996,0.601,0.222,6.84859091807392e-134,14,Itgb7
1677,6.5038624395071e-183,1.11375486883015,0.468,0.065,1.51461948491241e-178,14,Tmem71
1678,1.82106259858267e-167,1.09703009523178,0.798,0.557,4.24089057957933e-163,14,Atp11b
1679,5.68507590786293e-172,1.08316775018621,0.403,0.103,1.32394047742312e-167,14,Gm26827
1680,9.90586048570137e-133,1.08117130804881,0.448,0.1,2.30687678991014e-128,14,Crim1
1681,2.49421668303463e-155,1.0738620565888,0.656,0.271,5.80853181145105e-151,14,Anxa6
1682,1.64439505208284e-123,1.06781245148278,0.675,0.285,3.82946719729052e-119,14,Stk10
1683,3.97870426193906e-201,1.06235961259988,0.37,0.015,9.26560648520367e-197,14,Cd2
1684,1.51746892811556e-100,1.06034116256794,0.376,0.079,3.53388163979552e-96,14,Aoah
1685,8.14500039189392e-116,1.05828291935639,0.44,0.092,1.89680769126425e-111,14,Cobll1
1686,7.81883178582807e-237,1.05826923394295,0.315,0.003,1.82084954628364e-232,14,Gm43647
1687,4.03648721732966e-148,1.05032481744033,0.497,0.116,9.40017143171732e-144,14,Ifi47
1688,9.09745720341153e-139,1.04753788614208,0.716,0.493,2.11861583353048e-134,14,Ube2h
1689,5.60043965822332e-99,1.03462802396703,0.548,0.237,1.30423038760705e-94,14,Pag1
1690,4.04623900884593e-171,1.03397084894764,0.466,0.068,9.42288140380041e-167,14,Fam189b
1691,8.03850701687527e-69,1.03134567579246,0.114,0.004,1.87200751408991e-64,14,Themis
1692,1.12756573899747e-125,1.03093940063306,0.841,0.598,2.6258750929773e-121,14,Esyt2
1693,1.1082133007428e-107,1.03000342636692,0.744,0.482,2.58080713476984e-103,14,AU020206
1694,1.37218216438913e-149,1.02897460111016,0.609,0.219,3.1955378244294e-145,14,Lbr
1695,1.70079186237309e-141,1.00982252634652,0.495,0.156,3.96080408909445e-137,14,Crot
1696,3.24271601100644e-124,1.00795353287513,0.17,0.002,7.55163704643179e-120,14,Trdc
1697,5.18733542498599e-96,1.00766993571192,0.479,0.252,1.20802667377074e-91,14,Fkbp5
1698,1.52879881441391e-152,1.00273179165354,0.509,0.147,3.56026667900711e-148,14,Tecpr1
1699,6.03971670994061e-127,0.986856616970408,0.415,0.071,1.40652922741097e-122,14,Cysltr2
1700,6.14033363671445e-126,0.973897424182891,0.44,0.137,1.42996089731806e-121,14,Dgka
1701,1.33641250931804e-71,0.967036608983638,0.184,0.018,3.11223745169984e-67,14,Angpt1
1702,2.07289208075648e-142,0.960170460908563,0.348,0.04,4.8273510776657e-138,14,Spry2
1703,2.3309123320585e-163,0.956313463510658,0.266,0.008,5.42822863889784e-159,14,Bcl11b
1704,8.30684294351971e-216,0.954442608740327,0.333,0.011,1.93449758468687e-211,14,Gm19585
1705,1.47329542269343e-102,0.954065143355336,0.515,0.176,3.43101038036846e-98,14,Cd84
1706,2.26489406339194e-113,0.946077384507576,0.303,0.05,5.27448529482716e-109,14,Ccr5
1707,1.74002615369134e-107,0.939931410404953,0.176,0.025,4.05217290671638e-103,14,Atp8a2
1708,1.87859234050759e-183,0.933870177798648,0.382,0.028,4.37486584257408e-179,14,Tnfsf10
1709,1.28457453887737e-93,0.926248292254245,0.36,0.096,2.99151718613763e-89,14,Cd200r1
1710,1.5942047336919e-130,0.917359612117503,0.479,0.162,3.7125839838217e-126,14,Tpst2
1711,3.02911832324996e-80,0.910722395480533,0.254,0.042,7.05421075118452e-76,14,Arg1
1712,1.79459043375887e-122,0.909672504311317,0.613,0.334,4.17924220213765e-118,14,Leprotl1
1713,8.63813228682339e-90,0.904407114674285,0.728,0.492,2.01164824695543e-85,14,Stim1
1714,1.35108482718602e-70,0.904308467699793,0.112,0.002,3.14640634555081e-66,14,Il1rl1
1715,2.76189132581212e-148,0.901346192032438,0.252,0.012,6.43189251955127e-144,14,Klrb1a
1716,1.30589938436991e-102,0.897416336778091,0.356,0.081,3.04117848632066e-98,14,Il12rb2
1717,2.30550027234808e-102,0.890242394175014,0.818,0.661,5.36904903424422e-98,14,Cnot6l
1718,1.9259132396487e-75,0.880096050772891,0.622,0.393,4.48506675249388e-71,14,Pacs1
1719,2.6539033586998e-89,0.87814684318493,0.121,0.004,6.18041014174009e-85,14,Cd3d
1720,1.3518361092764e-86,0.873153271985036,0.489,0.247,3.14815593128289e-82,14,Dtnb
1721,2.12491215022214e-93,0.868451529009314,0.593,0.359,4.94849541543732e-89,14,Trim12a
1722,1.08906301794234e-97,0.859469462953333,0.986,0.927,2.53620995618412e-93,14,Dock2
1723,6.85018557812307e-82,0.853508421843668,0.346,0.089,1.5952712174333e-77,14,Pim2
1724,4.96985440918913e-169,0.846398223857665,0.331,0.029,1.15737969481197e-164,14,Cxcr3
1725,1.19735045186887e-134,0.840336164097337,0.196,0.004,2.78838973231222e-130,14,Prf1
1726,2.86889620406273e-167,0.832552960463614,0.219,0.001,6.6810854800213e-163,14,Sh2d1a
1727,1.31483393166111e-77,0.827604073744978,0.593,0.359,3.06198526005238e-73,14,Srpk2
1728,2.08392738413606e-110,0.827431422046702,0.628,0.388,4.85305009217606e-106,14,Arhgef1
1729,8.40802261852929e-92,0.819063466359587,0.501,0.299,1.9580603074031e-87,14,Wwp1
