"","Symbol","vst.mean","vst.variance","vst.variance.expected","vst.variance.standardized","vst.variable","symbol.unique","prev.names"
"TSGA10","Tsga10",0.0206012814194184,0.0272766494660234,0.0255589110287068,1.06720702753679,TRUE,"Tsga10","ENSMUSG00000060771"
"LIPT1","Lipt1",0.0007885657959586,0.000985182519088361,0.000846773021731865,1.16345525164868,TRUE,"Lipt1","ENSMUSG00000037216"
"MITD1","Mitd1",0.0514539181862987,0.0576834635949083,0.064338312751205,0.896564754782567,FALSE,"Mitd1","ENSMUSG00000026088"
"MRPL30","Mrpl30",0.0471168063085264,0.052984835033963,0.0586947624109475,0.902718281113293,FALSE,"Mrpl30","ENSMUSG00000026087"
"TXNDC9","Txndc9",0.0784622966978807,0.0869029980114839,0.101757050462357,0.854024341474308,FALSE,"Txndc9","ENSMUSG00000058407"
"EIF5B","Eif5b",0.480433711187777,0.697591294525931,0.878898986996995,0.793710431854503,FALSE,"Eif5b","ENSMUSG00000026083"
"REV1","Rev1",0.144110399211434,0.20517651777927,0.203856228696281,1.00647656974443,TRUE,"Rev1","ENSMUSG00000026082"
"AFF3","Aff3",0.972498767865944,5.13558035846162,2.21288814832607,2.32075912302497,TRUE,"Aff3","ENSMUSG00000037138"
"CHST10","Chst10",0.0531296205027107,0.145343368942137,0.0665474818573688,2.18405512703923,TRUE,"Chst10","ENSMUSG00000026080"
"PDCL3","Pdcl3",0.051256776737309,0.0523803702776617,0.0640796261375551,0.817426277819101,FALSE,"Pdcl3","ENSMUSG00000026078"
"NPAS2","Npas2",0.169245933957615,0.317863242448223,0.246986186407124,1.28696769269622,TRUE,"Npas2","ENSMUSG00000026077"
"RPL31","Rpl31",1.08447511089207,1.48862429317475,2.56835169280353,0.57960297935285,FALSE,"Rpl31","ENSMUSG00000073702"
"TBC1D8","Tbc1d8",1.48940364711681,11.4559454743755,4.00260443857075,2.86212281283187,TRUE,"Tbc1d8","ENSMUSG00000003134"
"CNOT11","Cnot11",0.0446525381961557,0.0464089511235349,0.0555197311256399,0.83590014185251,FALSE,"Cnot11","ENSMUSG00000003135"
"RNF149","Rnf149",0.207392804337112,0.414791555567296,0.314908305738119,1.31718201142731,TRUE,"Rnf149","ENSMUSG00000048234"
"CREG2","Creg2",0.0003942828979793,0.000394166292232658,0.000406061054710227,0.970706960592276,FALSE,"Creg2","ENSMUSG00000050967"
"1700066B17RIK","1700066B17Rik",0.00137999014292755,0.00157538250571757,0.00152907555137692,1.03028428143982,TRUE,"1700066B17Rik","ENSMUSG00000101634"
"MAP4K4","Map4k4",2.83518974864465,16.7405793828612,10.2370583828611,1.63529197126468,TRUE,"Map4k4","ENSMUSG00000026074"
"IL1R2","Il1r2",0.240906850665352,3.04172157501714,0.376423308359548,8.0805877517866,TRUE,"Il1r2","ENSMUSG00000026073"
"GM16894","Gm16894",0.00719566288812223,0.00773607222093524,0.00872689353812491,0.886463457717103,FALSE,"Gm16894","ENSMUSG00000097899"
"IL1R1","Il1r1",1.42267126663381,4.94435978003503,3.75113654466684,1.3180964545438,TRUE,"Il1r1","ENSMUSG00000026072"
"IL1RL2","Il1rl2",0.805322819122721,3.01602056070265,1.71797840249916,1.75556372321985,TRUE,"Il1rl2","ENSMUSG00000070942"
"IL1RL1","Il1rl1",0.0171513060620996,0.123325677518256,0.0212469394346327,4.16859671195601,TRUE,"Il1rl1","ENSMUSG00000026069"
"IL18R1","Il18r1",3.24839822572696,11.896691292505,12.5677856558924,0.946602020295228,FALSE,"Il18r1","ENSMUSG00000026070"
"IL18RAP","Il18rap",1.44041399704288,4.23326402417282,3.81742877105617,1.10893071699723,TRUE,"Il18rap","ENSMUSG00000026068"
"SLC9A2","Slc9a2",0.00965993100049285,0.0129192948306341,0.0117913443428447,1.09565919330257,TRUE,"Slc9a2","ENSMUSG00000026062"
"MFSD9","Mfsd9",0.0007885657959586,0.000788021635807604,0.000846773021731865,0.930617314892602,FALSE,"Mfsd9","ENSMUSG00000041945"
"MRPS9","Mrps9",0.21429275505175,0.269728662314424,0.327394840385396,0.823863509873594,FALSE,"Mrps9","ENSMUSG00000060679"
"GPR45","Gpr45",0.00187284376540168,0.00246100315146465,0.00211042563732743,1.16611697087852,TRUE,"Gpr45","ENSMUSG00000041907"
"TGFBRAP1","Tgfbrap1",0.0387382947264662,0.0421703322330933,0.0480520615655925,0.87759673277555,FALSE,"Tgfbrap1","ENSMUSG00000070939"
"8430432A02RIK","8430432A02Rik",0.000689995071463775,0.000689586951350528,0.000734170291442783,0.939273843395869,FALSE,"8430432A02Rik","ENSMUSG00000041878"
"AI597479","AI597479",0.0223755544603253,0.0248344587083504,0.0277570026311075,0.894709671588177,FALSE,"AI597479","ENSMUSG00000010290"
"FHL2","Fhl2",0.369443075406604,0.830178169694025,0.631876079522025,1.3138306649019,TRUE,"Fhl2","ENSMUSG00000008136"
"NCK2","Nck2",0.506949236076885,0.994455843735855,0.941003504561892,1.05680354952432,TRUE,"Nck2","ENSMUSG00000066877"
"GM29155","Gm29155",0.000689995071463775,0.000689586951350528,0.000734170291442783,0.939273843395869,FALSE,"Gm29155","ENSMUSG00000100764"
"UXS1","Uxs1",0.0963035978314441,0.121738109712015,0.127957516816552,0.951394749919593,FALSE,"Uxs1","ENSMUSG00000057363"
"TPP2","Tpp2",0.958206012814194,1.52467264880065,2.16890480626619,0.702968910574444,FALSE,"Tpp2","ENSMUSG00000041763"
"METTL21C","Mettl21c",0.000689995071463775,0.000689586951350528,0.000734170291442783,0.939273843395869,FALSE,"Mettl21c","ENSMUSG00000047343"
"TEX30","Tex30",0.0745194677180877,0.110574061751295,0.0960985054492429,1.15063248106075,TRUE,"Tex30","ENSMUSG00000026049"
"BIVM","Bivm",0.00758994578610153,0.00812456370016464,0.00921159911972149,0.881992756585601,FALSE,"Bivm","ENSMUSG00000041684"
"ERCC5","Ercc5",0.081123706259241,0.0999837529326345,0.105609652449419,0.946729305642971,FALSE,"Ercc5","ENSMUSG00000026048"
"GULP1","Gulp1",0.0035485460818137,0.00629655484434688,0.00416302228803326,1.51249606864862,TRUE,"Gulp1","ENSMUSG00000056870"
"WDR75","Wdr75",0.0656481025135535,0.077314507465099,0.0836197309413791,0.924596462996282,FALSE,"Wdr75","ENSMUSG00000025995"
"SLC40A1","Slc40a1",0.00098570724494825,0.000984832701848434,0.00107312871080316,0.91772095176855,FALSE,"Slc40a1","ENSMUSG00000025993"
"SLC39A10","Slc39a10",0.0558896007885658,0.0651922906499295,0.0702318809645946,0.928243551995911,FALSE,"Slc39a10","ENSMUSG00000025986"
"GM28151","Gm28151",0.00226712666338098,0.0022622097877309,0.00258356166990391,0.875616717062936,FALSE,"Gm28151","ENSMUSG00000100213"
"NABP1","Nabp1",4.22888122227698,19.1609362975034,18.8294586538961,1.01760420465083,TRUE,"Nabp1","ENSMUSG00000026107"
"GM17767","Gm17767",0.0179398718580582,0.0235345961476571,0.022231704770348,1.05860510432142,TRUE,"Gm17767","ENSMUSG00000099413"
"MYO1B","Myo1b",0.0501724987678659,0.120215122055122,0.0626609968215918,1.91849999446063,TRUE,"Myo1b","ENSMUSG00000018417"
"STAT4","Stat4",5.09571217348448,25.984036226296,25.1903444320834,1.03150777855982,TRUE,"Stat4","ENSMUSG00000062939"
"GM31812","Gm31812",0.0141941843272548,0.0157685368155437,0.0175244518029051,0.89980200196218,FALSE,"Gm31812","ENSMUSG00000109599"
"STAT1","Stat1",2.82888122227698,16.5994615340961,10.2029325870675,1.62693043323025,TRUE,"Stat1","ENSMUSG00000026104"
"GLS","Gls",2.56145884672252,11.2078007106734,8.79733734192407,1.27399919715036,TRUE,"Gls","ENSMUSG00000026103"
"NAB1","Nab1",1.01488417939872,2.08879657816551,2.34516643498761,0.890681593853092,FALSE,"Nab1","ENSMUSG00000002881"
"NEMP2","Nemp2",0.165795958600296,0.215608359388238,0.24093076345952,0.894897589217442,FALSE,"Nemp2","ENSMUSG00000043015"
"MFSD6","Mfsd6",0.733070478068014,1.55689618046207,1.51726259300688,1.02612177195829,TRUE,"Mfsd6","ENSMUSG00000041439"
"INPP1","Inpp1",0.232824051256777,0.336757648948305,0.361380572094093,0.931864286441516,FALSE,"Inpp1","ENSMUSG00000026102"
"HIBCH","Hibch",0.061409561360276,0.0773601974834917,0.0777528968243973,0.994949392795078,FALSE,"Hibch","ENSMUSG00000041426"
"1700019D03RIK","1700019D03Rik",0.0067028092656481,0.00705285971706782,0.008120141344408,0.868563663848638,FALSE,"1700019D03Rik","ENSMUSG00000043629"
"PMS1","Pms1",0.0603252833908329,0.0860687033285497,0.076262701300814,1.12858188682638,TRUE,"Pms1","ENSMUSG00000026098"
"ORMDL1","Ormdl1",0.0414982750123213,0.0437233070011647,0.0514893470731911,0.849171906161733,FALSE,"Ormdl1","ENSMUSG00000026097"
"OSGEPL1","Osgepl1",0.0254312469196649,0.0285329986489281,0.0315313289650639,0.904909484802943,FALSE,"Osgepl1","ENSMUSG00000026096"
"ASNSD1","Asnsd1",0.0343026121241991,0.0392411958774429,0.0425583593233,0.922056124845933,FALSE,"Asnsd1","ENSMUSG00000026095"
"STK17B","Stk17b",2.35347461803844,6.05978312497201,7.76030848306246,0.780868845381373,FALSE,"Stk17b","ENSMUSG00000026094"
"HECW2","Hecw2",0.183538689009364,0.934567326603374,0.272300716187763,3.43211483130639,TRUE,"Hecw2","ENSMUSG00000042807"
"CCDC150","Ccdc150",0.00689995071463775,0.0086274648511411,0.00836319279649974,1.03159942154532,TRUE,"Ccdc150","ENSMUSG00000025983"
"GTF3C3","Gtf3c3",0.0863479546574667,0.106502286250007,0.113237766225384,0.940519137740924,FALSE,"Gtf3c3","ENSMUSG00000041303"
"PGAP1","Pgap1",0.0291769344504682,0.0421296951303887,0.0361823892532148,1.1643701811827,TRUE,"Pgap1","ENSMUSG00000073678"
"ANKRD44","Ankrd44",1.66367668802366,4.77666254530139,4.68640218628996,1.01926005396539,TRUE,"Ankrd44","ENSMUSG00000052331"
"SF3B1","Sf3b1",2.31660916707738,6.65132604055056,7.58169886963169,0.877287024309696,FALSE,"Sf3b1","ENSMUSG00000025982"
"COQ10B","Coq10b",0.836274026614096,1.55866040597457,1.80638967472683,0.862859452631799,FALSE,"Coq10b","ENSMUSG00000025981"
"HSPD1","Hspd1",0.297190734351897,0.513305395892054,0.48462826295977,1.05917346371246,TRUE,"Hspd1","ENSMUSG00000025980"
"HSPE1","Hspe1",0.14381468703795,0.197473814236161,0.203365949064856,0.971026935159057,FALSE,"Hspe1","ENSMUSG00000073676"
"MOB4","Mob4",0.433415475603746,0.53758597730387,0.771693194025681,0.696631746224735,FALSE,"Mob4","ENSMUSG00000025979"
"RFTN2","Rftn2",0.00295712173484475,0.00393447223461698,0.00342762404125551,1.14787158313192,TRUE,"Rftn2","ENSMUSG00000025978"
"MARS2","Mars2",0.0123213405618531,0.013550850988739,0.0151376739461253,0.895173924142258,FALSE,"Mars2","ENSMUSG00000046994"
"BOLL","Boll",0.0432725480532282,0.0636832956826336,0.0537462328682046,1.18488854537576,TRUE,"Boll","ENSMUSG00000025977"
"PLCL1","Plcl1",0.613011335633317,4.71615560959148,1.20128342678434,3.9259308040368,TRUE,"Plcl1","ENSMUSG00000038349"
"SATB2","Satb2",0.00847708230655495,0.0115606241050509,0.0103105457535385,1.12124269475099,TRUE,"Satb2","ENSMUSG00000038331"
"1700066M21RIK","1700066M21Rik",0.0059142434696895,0.00607700565771083,0.00713754217943245,0.851414325119132,FALSE,"1700066M21Rik","ENSMUSG00000038323"
"TYW5","Tyw5",0.0384425825529818,0.0434747035493234,0.0476868256963933,0.911671156853944,FALSE,"Tyw5","ENSMUSG00000048495"
"MAIP1","Maip1",0.0342040413997043,0.0356004729529085,0.0424346909577891,0.83894738359992,FALSE,"Maip1","ENSMUSG00000025971"
"SPATS2L","Spats2l",0.00108427796944308,0.00108320908343219,0.00118642178975629,0.913005048276041,FALSE,"Spats2l","ENSMUSG00000038305"
"KCTD18","Kctd18",0.0390340068999507,0.0420487513079279,0.0484176509995044,0.868459135044742,FALSE,"Kctd18","ENSMUSG00000054770"
"SGO2A","Sgo2a",0.007885657959586,0.00959869354921463,0.00957604096412667,1.00236554805611,FALSE,"Sgo2a","ENSMUSG00000026039"
"AOX2","Aox2",0.00226712666338098,0.00285369243757317,0.00258356166990391,1.10455750710967,TRUE,"Aox2","ENSMUSG00000079554"
"BZW1","Bzw1",0.440216855593889,0.834384022369667,0.786969987233964,1.06024884799275,TRUE,"Bzw1","ENSMUSG00000051223"
"CLK1","Clk1",2.31927057663874,3.97209016189533,7.59454024907176,0.523019173198945,FALSE,"Clk1","ENSMUSG00000026034"
"PPIL3","Ppil3",0.0195170034499754,0.0209124244200419,0.0242015213911302,0.864095445987384,FALSE,"Ppil3","ENSMUSG00000026035"
"NIF3L1","Nif3l1",0.017447018235584,0.0179329532504241,0.0216163428473047,0.829601629521714,FALSE,"Nif3l1","ENSMUSG00000026036"
"ORC2","Orc2",0.0868408082799409,0.108289949517487,0.113961339766819,0.950234085866852,FALSE,"Orc2","ENSMUSG00000026037"
"GM15834","Gm15834",0.0063085263676688,0.0078466339030431,0.00763132178102921,1.02821426329435,TRUE,"Gm15834","ENSMUSG00000085054"
"NDUFB3","Ndufb3",0.0626909807787087,0.0678360150063823,0.0795203466640279,0.853064880275089,FALSE,"Ndufb3","ENSMUSG00000026032"
"CFLAR","Cflar",0.46761951700345,1.46644450032881,0.849311380322851,1.72662763540433,TRUE,"Cflar","ENSMUSG00000026031"
"CASP8","Casp8",0.218629866929522,0.296242010562928,0.335288767100546,0.883542902807984,FALSE,"Casp8","ENSMUSG00000026029"
"TRAK2","Trak2",0.171414489896501,0.221501400046326,0.250806655064449,0.883155991173411,FALSE,"Trak2","ENSMUSG00000026028"
"STRADB","Stradb",0.00778708723509118,0.00950165813371726,0.00945441500575877,1.0049969382484,TRUE,"Stradb","ENSMUSG00000026027"
"TMEM237","Tmem237",0.0193198620009857,0.0221030468304226,0.0239550361960765,0.922688934782019,FALSE,"Tmem237","ENSMUSG00000038079"
"G730003C15RIK","G730003C15Rik",0.00019714144898965,0.000197122014698543,0.000197981570461901,0.995658405166944,FALSE,"G730003C15Rik","ENSMUSG00000097573"
"MPP4","Mpp4",0.00098570724494825,0.00118199358512919,0.00107312871080316,1.1014462414714,TRUE,"Mpp4","ENSMUSG00000079550"
"ALS2","Als2",0.0886150813208477,0.120596908703919,0.116570080368196,1.03454427004772,TRUE,"Als2","ENSMUSG00000026024"
"FZD7","Fzd7",0.00206998521439133,0.00226306489653961,0.00234614148348629,0.96459012061658,FALSE,"Fzd7","ENSMUSG00000041075"
"GM973","Gm973",0.0011828486939379,0.00118156603072484,0.00130041258234366,0.908608580667045,FALSE,"Gm973","ENSMUSG00000047361"
"SUMO1","Sumo1",0.865549531789059,1.34272570597005,1.89135730698875,0.709927046047087,FALSE,"Sumo1","ENSMUSG00000026021"
"NOP58","Nop58",0.280827994085757,0.375287957891336,0.452674474948938,0.829045989247945,FALSE,"Nop58","ENSMUSG00000026020"
"BMPR2","Bmpr2",0.359881715130606,0.594742888215525,0.611701684530517,0.972276034636045,FALSE,"Bmpr2","ENSMUSG00000067336"
"FAM117B","Fam117b",0.843863972400197,3.93204658244104,1.82829288747565,2.15066557955611,TRUE,"Fam117b","ENSMUSG00000041040"
"ICA1L","Ica1l",0.00413997042878265,0.00432039838742026,0.00490939035048459,0.880027473674772,FALSE,"Ica1l","ENSMUSG00000026018"
"WDR12","Wdr12",0.0234598324297684,0.0276435883164152,0.0290920786610186,0.950210146154172,FALSE,"Wdr12","ENSMUSG00000026019"
"CARF","Carf",0.0285855101034993,0.0328972990999591,0.0354532169949085,0.927907306823056,FALSE,"Carf","ENSMUSG00000026017"
"NBEAL1","Nbeal1",0.462395268605224,0.737175058652705,0.837328319437788,0.880389497810955,FALSE,"Nbeal1","ENSMUSG00000073664"
