,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
76,3.04743106947326e-48,1.05286183961734,1,0.831,5.49116604408387e-44,2,CCR7
77,1.72139241786255e-51,1.04980865320417,0.99,0.778,3.10177699774652e-47,2,PSMB8
78,1.1789544274117e-54,1.020279753193,0.975,0.674,2.12435798275314e-50,2,BRK1
79,3.02198300213579e-46,1.01738493224792,0.695,0.19,5.44531117154848e-42,2,AIF1
80,7.34061255655112e-46,0.992852169211901,0.88,0.398,1.32270497656495e-41,2,PFKFB3
81,8.75805643415746e-46,0.991348385719203,1,0.856,1.57811418887083e-41,2,FSCN1
82,1.17629789442747e-46,0.917089814438876,0.88,0.391,2.11957117596887e-42,2,RGS10
83,1.61366600600743e-38,0.910917894480163,0.96,0.656,2.90766477622479e-34,2,MXD1
84,2.15971329645755e-47,0.893386653700583,0.755,0.234,3.89158738888685e-43,2,RAP2B
85,3.52610025758201e-53,0.849444450418278,0.555,0.08,6.35368005413702e-49,2,SYNPO2
86,1.61243078370674e-53,0.840868107362654,0.935,0.411,2.90543902916118e-49,2,RNF115
87,6.00317264678822e-37,0.833920492016474,0.915,0.486,1.08171167922477e-32,2,SERPINB9
88,5.27021838216859e-37,0.824927264503366,0.975,0.672,9.49640650282958e-33,2,ETV3
89,2.73524943339342e-57,0.807604449023679,0.75,0.182,4.92864595403161e-53,2,CBLB
90,7.84853095277028e-37,0.791398942805253,0.935,0.602,1.41422679237968e-32,2,CACNB3
91,3.46774005923509e-94,3.17368992589014,0.886,0.289,6.2485208127357e-90,3,HIST1H2AP
92,2.12108467343043e-138,3.05096641854125,0.986,0.307,3.8219824730543e-134,3,STMN1
93,8.41457542723177e-132,2.80803587102207,0.993,0.215,1.51622234623289e-127,3,TOP2A
94,9.43937406740186e-108,2.74501323177737,0.943,0.112,1.70088081320514e-103,3,PCLAF
95,2.20038012657939e-120,2.62209538834618,0.993,0.158,3.9648649500834e-116,3,MKI67
96,5.50207969547633e-176,2.61421962168312,0.993,0.555,9.9141974032788e-172,3,TUBA1B
97,1.85417952870412e-91,2.39234249871073,0.8,0.069,3.34104609277195e-87,3,CENPF
98,4.11382965024562e-149,2.20866701430518,1,0.734,7.41270964677759e-145,3,TUBB5
99,7.59373998447539e-107,2.03781992745793,0.9,0.108,1.36831600780262e-102,3,NUSAP1
100,7.25906500576141e-91,1.98998827361877,0.921,0.223,1.30801092338815e-86,3,H2AFX
101,3.35914009393267e-76,1.97946828564787,0.693,0.047,6.05283453525728e-72,3,HIST1H3C
102,5.78119816536807e-58,1.87737210858992,0.821,0.309,1.04171409741767e-53,3,HIST1H1E
103,5.76855632483326e-96,1.83091600395963,0.893,0.122,1.0394361641717e-91,3,CDCA8
104,3.25280534373106e-106,1.71673461181852,0.9,0.088,5.861229948869e-102,3,SPC24
105,2.41966410897598e-80,1.71050330468149,0.771,0.077,4.35999275796381e-76,3,PRC1
106,1.36103167149573e-100,1.68141012722276,1,0.957,2.45244296886815e-96,3,HMGB1
107,2.07400594914875e-89,1.67342635233313,0.979,0.612,3.73715131977114e-85,3,HMGN2
108,2.21904569257684e-81,1.62543532585325,0.914,0.267,3.99849843345421e-77,3,CKS1B
109,1.43643597928127e-92,1.60768089933646,0.85,0.087,2.58831399106693e-88,3,TPX2
110,4.5238325954374e-76,1.52299023969056,0.793,0.123,8.15149395371866e-72,3,TYMS
111,2.98721710438671e-54,1.49519051840285,0.621,0.079,5.38266650039441e-50,3,CENPE
112,2.40648700387614e-97,1.48253811963935,0.85,0.075,4.33624893228442e-93,3,CDK1
113,1.84785753855638e-53,1.42072157702404,0.829,0.297,3.32965449872474e-49,3,ATAD2
114,1.07673603131935e-70,1.40933113031804,0.979,0.775,1.94017065483434e-66,3,UBE2S
115,5.14950263735376e-88,1.35771491377706,0.75,0.052,9.27888880224774e-84,3,KNL1
116,8.67619673895873e-63,1.3015997118048,0.95,0.474,1.56336389039297e-58,3,EZH2
117,7.83302388321039e-70,1.28041473211937,1,0.999,1.41143257351568e-65,3,PTMA
118,2.79491153377921e-77,1.25788816152802,0.736,0.069,5.03615109271675e-73,3,SPC25
119,8.59552689707533e-68,1.22516024818937,0.707,0.075,1.548827991584e-63,3,KIF23
120,4.05909830112587e-54,1.22258053859357,0.993,0.784,7.3140892287987e-50,3,NUCKS1
121,1.2863658214531e-39,4.26263641394982,0.371,0.007,2.31790257367633e-35,4,IL22
122,4.82844549444822e-84,3.13817584086714,0.831,0.166,8.70037593644624e-80,4,EMB
123,1.33106683790076e-91,3.03949955987682,0.944,0.532,2.39844933521337e-87,4,ODC1
124,1.63579379315039e-69,2.57824454826765,1,0.94,2.94753683587769e-65,4,DNAJA1
125,5.20205679798646e-73,2.56422280606006,0.989,0.367,9.37358614429181e-69,4,LY6E
126,1.81737895147021e-76,2.33555884901775,0.91,0.364,3.27473513265417e-72,4,IL7R
127,5.54049401343989e-61,2.19959026978202,0.73,0.321,9.98341616281733e-57,4,CEBPB
128,1.52128510275676e-59,2.06461652850788,0.843,0.256,2.74120362665741e-55,4,NEURL3
129,3.14943980030869e-45,2.06314109801371,0.73,0.21,5.67497557617622e-41,4,CITED4
130,6.86083306091604e-33,2.01656113943758,0.36,0.018,1.23625350924646e-28,4,TNFSF11
131,1.19051670512421e-18,1.96172176706645,0.618,0.291,2.14519205096331e-14,4,PHLDA1
132,4.28154862830859e-68,1.90435409380047,0.73,0.057,7.71492247334926e-64,4,IL2RB
133,1.35912226486895e-25,1.89759252134031,0.798,0.656,2.44900240906736e-21,4,DNAJB1
134,1.45539544208857e-42,1.89613870883523,0.843,0.578,2.62247704709939e-38,4,VPS37B
135,6.09830946406722e-22,1.84810257649807,0.573,0.249,1.09885438233027e-17,4,RASL11A
136,6.35860558968194e-27,1.84629962100233,0.382,0.05,1.14575714120479e-22,4,LY6A
137,1.68061992704335e-69,1.84349618075566,0.921,0.54,3.02830904653942e-65,4,SHISA5
138,1.01098567768588e-34,1.83221108991297,0.629,0.272,1.82169509262219e-30,4,LMNA
139,7.52321937789075e-77,1.79571161320689,0.753,0.372,1.35560889970213e-72,4,IFNGR1
140,2.22121429926061e-33,1.78579758625403,0.91,0.662,4.00240604583769e-29,4,HSPH1
