,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
7679,2.10768807032127e-23,0.656147666786376,0.719,0.414,3.7978431339119e-19,1,CTNNA1
7759,1.4380901798251e-20,0.65339716955848,0.877,0.664,2.59129469502685e-16,1,SLC4A8
7899,2.8893195006784e-17,0.647652990947345,0.177,0.068,5.2062648082724e-13,1,POC1A
7794,1.99296324822308e-19,0.644899019963595,0.242,0.09,3.59112047697317e-15,1,2200002D01RIK
7485,6.32727667479375e-40,0.635658066833817,0.973,0.905,1.14011198403109e-35,1,GABARAP
7410,3.27524610045194e-60,0.634936759049037,0.377,0.024,5.90166594840434e-56,1,GM9530
7635,3.5220484663871e-25,0.631991441749127,0.838,0.584,6.34637913158291e-21,1,TAPBP
7659,4.53900444693273e-24,0.623147302570778,0.904,0.727,8.17883211292809e-20,1,UCP2
7728,7.29232660245244e-22,0.622572838828965,0.623,0.324,1.3140043304959e-17,1,RAB9
7663,7.82655067699847e-24,0.622426604444035,0.885,0.672,1.41026616648835e-19,1,NCF1
7647,1.06818926416379e-24,0.617504813355037,0.615,0.306,1.92477023509673e-20,1,TAP2
7583,1.37261085208034e-28,0.615010397333419,0.519,0.185,2.47330749436357e-24,1,GPR68
7573,2.53008733748589e-29,0.613819613056465,0.408,0.107,4.55896437341582e-25,1,GSTT2
7653,2.38549729911777e-24,0.613393942824394,0.896,0.679,4.2984275832803e-20,1,GTPBP4
7943,2.76409818267543e-16,0.609299165585094,0.6,0.345,4.98062851536286e-12,1,TRPM2
7708,1.37154305889656e-22,0.606655834123543,0.996,0.887,2.47138343782572e-18,1,CTSH
7586,3.40644626667328e-28,0.605884045668662,0.631,0.306,6.13807552791859e-24,1,ANXA7
7786,1.09493418885463e-19,0.604049765848623,0.862,0.663,1.97296191489715e-15,1,PLXNC1
7606,5.77855275444725e-27,0.603735616305853,0.585,0.242,1.04123742082385e-22,1,SERPINB6A
7564,8.59878059115601e-30,0.600273088901341,0.596,0.233,1.5494142747204e-25,1,DOK1
7652,2.35575846296452e-24,0.595401017211983,1,0.994,4.24484117441577e-20,1,H2-K1
7914,7.16525368284561e-17,0.593511801798686,0.677,0.425,1.29110706111195e-12,1,GLIPR2
8177,1.44442000392156e-12,0.592107295946095,0.896,0.782,2.60270040506626e-08,1,NDUFA1
7645,1.00352723833889e-24,0.591446778310414,0.815,0.499,1.80825573076285e-20,1,SHTN1
7557,1.6725412048212e-30,0.589500060868922,0.473,0.141,3.01375199696732e-26,1,SMPDL3A
7575,3.1040553541686e-29,0.588156374498963,0.969,0.935,5.59319734267641e-25,1,EDF1
7615,3.53632023241289e-26,0.587853010456497,0.923,0.687,6.37209542678479e-22,1,M6PR
7898,2.64019446525239e-17,0.587454077236102,0.623,0.336,4.75736640693828e-13,1,TPD52
12531,3.32558013457329e-191,3.96675501241856,1,0.845,5.99236284448762e-187,2,CCL5
12532,6.19768066876561e-137,2.72278058078535,0.995,0.596,1.11676007970488e-132,2,EPSTI1
12533,1.06279759153576e-119,2.61477990452631,0.91,0.314,1.91505498018829e-115,2,AW112010
12538,1.42937126452856e-77,1.6659670150814,0.94,0.332,2.57558408155401e-73,2,APOL7C
12539,4.94304053320014e-75,1.62702916357899,0.995,0.875,8.90686473677333e-71,2,CST3
12535,1.11938358479454e-84,1.48425005046297,0.74,0.137,2.01701728144128e-80,2,NET1
12540,2.51439329085542e-64,1.42159138971127,0.98,0.679,4.53068527079237e-60,2,SERPINB6B
12542,5.39905409847117e-62,1.40747195344565,0.995,0.854,9.72855558003521e-58,2,CRIP1
12534,7.49438773229627e-87,1.40059503310498,0.995,0.817,1.35041372548246e-82,2,TMEM123
12536,9.79552433043502e-83,1.39338643059301,0.955,0.632,1.76505552910109e-78,2,NPC2
12572,2.10388846526336e-41,1.38629828885786,0.725,0.251,3.79099662555805e-37,2,MT1
12543,5.0821548127644e-60,1.38468570251946,0.82,0.253,9.15753475712017e-56,2,ZMYND15
12541,5.31818678337639e-63,1.28519557304107,0.81,0.254,9.58284076496592e-59,2,PLA2G16
12552,7.01267555423135e-53,1.2118620152745,0.98,0.582,1.26361400811695e-48,2,RGS1
12537,7.48160106989548e-78,1.12564524144075,1,0.907,1.34810969678447e-73,2,PSME1
12558,1.8281002797977e-47,1.11681182664681,0.95,0.71,3.29405389416747e-43,2,TXNDC17
12544,2.28541286903377e-59,1.11609149189679,0.965,0.578,4.11808544871195e-55,2,PSMB9
12547,3.47911633502326e-56,1.07022671947373,0.9,0.363,6.26901972407841e-52,2,ARHGAP31
12557,3.04743106947326e-48,1.05286183961734,1,0.831,5.49116604408387e-44,2,CCR7
12555,1.72139241786255e-51,1.04980865320417,0.99,0.778,3.10177699774652e-47,2,PSMB8
12548,1.1789544274117e-54,1.020279753193,0.975,0.674,2.12435798275314e-50,2,BRK1
12565,3.02198300213579e-46,1.01738493224792,0.695,0.19,5.44531117154848e-42,2,AIF1
12566,7.34061255655112e-46,0.992852169211901,0.88,0.398,1.32270497656495e-41,2,PFKFB3
12567,8.75805643415746e-46,0.991348385719203,1,0.856,1.57811418887083e-41,2,FSCN1
12678,1.7494624783646e-25,0.951216621980528,0.945,0.78,3.15235643976518e-21,2,TXN1
12658,5.06234407245775e-27,0.932500343365118,0.42,0.097,9.12183778416162e-23,2,SERPINB1A
12746,9.433514988577e-23,0.917448448727158,0.555,0.205,1.69982506579169e-18,2,IL1B
12562,1.17629789442747e-46,0.917089814438876,0.88,0.391,2.11957117596887e-42,2,RGS10
12584,1.61366600600743e-38,0.910917894480163,0.96,0.656,2.90766477622479e-34,2,MXD1
12559,2.15971329645755e-47,0.893386653700583,0.755,0.234,3.89158738888685e-43,2,RAP2B
12569,6.22216217632436e-44,0.853042807540661,0.985,0.716,1.12117140255189e-39,2,H2-T23
12550,3.52610025758201e-53,0.849444450418278,0.555,0.08,6.35368005413702e-49,2,SYNPO2
12549,1.61243078370674e-53,0.840868107362654,0.935,0.411,2.90543902916118e-49,2,RNF115
12592,6.00317264678822e-37,0.833920492016474,0.915,0.486,1.08171167922477e-32,2,SERPINB9
12590,5.27021838216859e-37,0.824927264503366,0.975,0.672,9.49640650282958e-33,2,ETV3
12568,9.44427656410369e-45,0.814398833017928,0.895,0.389,1.70176419408584e-40,2,ENO3
12579,1.47879453730939e-40,0.811996660656081,0.965,0.565,2.66463987677779e-36,2,CXCL16
12546,2.73524943339342e-57,0.807604449023679,0.75,0.182,4.92864595403161e-53,2,CBLB
12609,4.73709135629804e-33,0.804631566242805,0.985,0.804,8.53576491491343e-29,2,CD52
12593,7.84853095277028e-37,0.791398942805253,0.935,0.602,1.41422679237968e-32,2,CACNB3
12551,5.46856586614621e-53,0.784896160686224,0.765,0.212,9.85380883420885e-49,2,N4BP2L1
12576,3.82829448852044e-41,0.783277835797847,0.69,0.206,6.89820383886498e-37,2,CCL22
12556,3.23914914469039e-51,0.782835420063825,0.885,0.338,5.83662284381761e-47,2,TYROBP
12597,9.67317246327589e-36,0.776956308769584,0.995,0.902,1.74300894615768e-31,2,PSME2
12570,4.26756331805203e-42,0.760389006716104,1,0.964,7.68972234279795e-38,2,LSP1
12629,8.59565437375137e-30,0.759674569171683,0.595,0.193,1.54885096160626e-25,2,GCLC
12586,4.35231908904607e-38,0.755566666510135,0.34,0.03,7.84244376655211e-34,2,IL12B
12587,1.29537502835182e-37,0.746032321491436,0.935,0.522,2.33413626358715e-33,2,PCGF5
12561,3.01435285660252e-47,0.744151733628817,0.75,0.225,5.43156241231208e-43,2,TAPBPL
12578,7.014715991598e-41,0.738961305535667,0.725,0.238,1.26398167452604e-36,2,H2-T22
12625,2.18254410353865e-30,0.712135980677568,0.925,0.567,3.93272622016629e-26,2,ATP2B1
12618,1.4470116006134e-31,0.708845741835895,0.98,0.683,2.60737020314529e-27,2,DUSP1
12560,3.00235612156479e-47,0.698293626310959,0.69,0.179,5.4099454954476e-43,2,ABCG1
12598,9.95438566314963e-36,0.693971447844989,0.91,0.473,1.79368075264293e-31,2,SELPLG
12545,8.93509156652498e-59,0.691345026543292,0.56,0.069,1.61001414937214e-54,2,IL15RA
12606,2.72226293637185e-34,0.686621394745023,0.845,0.394,4.90524558504844e-30,2,IRF1
12553,5.92165785891984e-52,0.685935190831466,0.475,0.052,1.06702352959877e-47,2,LTC4S
12574,3.54463922278727e-41,0.68364880791088,1,0.994,6.38708541554039e-37,2,H2-K1
12650,5.50249021026303e-28,0.682068598112148,0.29,0.034,9.91493710987294e-24,2,CD8A
12575,3.60973659824533e-41,0.680392167576451,0.65,0.178,6.50438437637827e-37,2,ARHGAP22
12554,7.12096128813632e-52,0.664649263204967,0.675,0.153,1.28312601450928e-47,2,FLT3
12711,6.19487363624891e-24,0.663586030819626,0.91,0.606,1.11625428051569e-19,2,TSPO
12643,1.54270249448304e-28,0.663356669219183,1,0.929,2.77979562480899e-24,2,GADD45B
12599,1.46702412509579e-35,0.654770758703606,0.78,0.315,2.6434307710101e-31,2,RAB9
17216,3.15200589961966e-08,0.653282737080672,0.175,0.051,0.000567959943052467,2,CCL4
12624,2.06491771536775e-30,0.65292140254245,0.825,0.413,3.72077523132115e-26,2,PGAP2
13061,2.1646205084966e-18,0.65284870839527,0.76,0.438,3.90042969426002e-14,2,TRIM35
12627,4.07212282946249e-30,0.645542645693616,0.94,0.58,7.33755812640845e-26,2,TAPBP
12617,8.77268598645046e-32,0.633411489272034,0.96,0.598,1.58075028789851e-27,2,ARL5C
12563,2.61125698956803e-46,0.626476780294992,0.575,0.119,4.70522396950264e-42,2,GBP2
12721,1.90818468279776e-23,0.620436331576269,0.825,0.473,3.43835797993328e-19,2,CTSB
12633,1.42766649339725e-29,0.619569922256016,0.99,0.771,2.57251225445251e-25,2,ANXA3
12596,7.27804444123796e-36,0.617606183964338,0.515,0.113,1.31143082786667e-31,2,INSL6
12582,4.18962514019195e-39,0.617185908228643,1,0.997,7.54928554011188e-35,2,H2-D1
12647,2.95023443589118e-28,0.604794660304919,1,1,5.31602743003232e-24,2,TMSB4X
12667,4.02204219431364e-26,0.602268377738318,0.9,0.538,7.24731782993374e-22,2,SAMHD1
12641,8.34331355193914e-29,0.601874275871261,0.89,0.492,1.50338166892391e-24,2,SAT1
13008,7.88383193587306e-19,0.595205840138322,0.97,0.786,1.42058767652497e-14,2,WNK1
12887,3.23097874861456e-20,0.593968453580848,0.83,0.523,5.82190060712858e-16,2,SOD1
12594,1.27043256706531e-36,0.593653475952026,0.565,0.14,2.28919244259497e-32,2,VHL
12737,3.89757823623235e-23,0.592240088228853,0.88,0.591,7.02304622386708e-19,2,PPP4R2
12958,2.37116086632435e-19,0.592022819479982,0.905,0.62,4.27259476502984e-15,2,ICAM1
12815,2.82962183168918e-21,0.591554293183298,0.77,0.413,5.09869557852074e-17,2,CD40
12573,2.52294440169777e-41,0.589934237811857,0.7,0.218,4.54609351741921e-37,2,UBE2L6
12605,2.40142293987051e-34,0.586723075683045,0.785,0.331,4.32712399535268e-30,2,TRPM2
20009,3.46774005923509e-94,3.17368992589014,0.886,0.289,6.2485208127357e-90,3,HIST1H2AP
19997,2.12108467343043e-138,3.05096641854125,0.986,0.307,3.8219824730543e-134,3,STMN1
20016,2.25818779742095e-82,2.93640980565096,0.814,0.108,4.06902859217282e-78,3,HIST1H1B
19999,8.41457542723177e-132,2.80803587102207,0.993,0.215,1.51622234623289e-127,3,TOP2A
20001,9.43937406740186e-108,2.74501323177737,0.943,0.112,1.70088081320514e-103,3,PCLAF
20027,3.9623765486771e-71,2.70476393284782,0.821,0.236,7.13980630306126e-67,3,HIST1H2AE
20000,2.20038012657939e-120,2.62209538834618,0.993,0.158,3.9648649500834e-116,3,MKI67
19995,5.50207969547633e-176,2.61421962168312,0.993,0.555,9.9141974032788e-172,3,TUBA1B
20011,1.85417952870412e-91,2.39234249871073,0.8,0.069,3.34104609277195e-87,3,CENPF
19998,1.47173943351072e-132,2.34476519981872,1,0.767,2.65192728524296e-128,3,HMGB2
19996,4.11382965024562e-149,2.20866701430518,1,0.734,7.41270964677759e-145,3,TUBB5
20033,3.56383929141233e-67,2.08036217404789,0.686,0.067,6.42168201919588e-63,3,UBE2C
20002,7.59373998447539e-107,2.03781992745793,0.9,0.108,1.36831600780262e-102,3,NUSAP1
20012,7.25906500576141e-91,1.98998827361877,0.921,0.223,1.30801092338815e-86,3,H2AFX
20021,3.35914009393267e-76,1.97946828564787,0.693,0.047,6.05283453525728e-72,3,HIST1H3C
20042,5.78119816536807e-58,1.87737210858992,0.821,0.309,1.04171409741767e-53,3,HIST1H1E
20004,6.59258515532515e-104,1.86897570595499,0.907,0.083,1.18791791913804e-99,3,BIRC5
20008,5.76855632483326e-96,1.83091600395963,0.893,0.122,1.0394361641717e-91,3,CDCA8
20003,3.25280534373106e-106,1.71673461181852,0.9,0.088,5.861229948869e-102,3,SPC24
20019,2.41966410897598e-80,1.71050330468149,0.771,0.077,4.35999275796381e-76,3,PRC1
20005,1.36103167149573e-100,1.68141012722276,1,0.957,2.45244296886815e-96,3,HMGB1
20013,2.07400594914875e-89,1.67342635233313,0.979,0.612,3.73715131977114e-85,3,HMGN2
20022,4.49876301826605e-76,1.65367225401824,0.743,0.065,8.1063210826136e-72,3,RRM2
20018,2.21904569257684e-81,1.62543532585325,0.914,0.267,3.99849843345421e-77,3,CKS1B
20068,2.10423635129311e-49,1.61718063496997,0.729,0.264,3.79162348139506e-45,3,HIST1H4D
20010,1.43643597928127e-92,1.60768089933646,0.85,0.087,2.58831399106693e-88,3,TPX2
20023,4.5238325954374e-76,1.52299023969056,0.793,0.123,8.15149395371866e-72,3,TYMS
20063,8.06972920585868e-51,1.49908755394351,0.836,0.34,1.45408450560368e-46,3,DUT
20051,2.98721710438671e-54,1.49519051840285,0.621,0.079,5.38266650039441e-50,3,CENPE
20006,2.40648700387614e-97,1.48253811963935,0.85,0.075,4.33624893228442e-93,3,CDK1
20031,7.39484743364772e-68,1.48217159444619,0.943,0.33,1.33247755906898e-63,3,LMNB1
20026,1.80463570186317e-71,1.44110666504788,0.971,0.458,3.25177307118724e-67,3,SMC4
20007,1.34728535561803e-96,1.43527722827633,0.821,0.055,2.42767348228814e-92,3,KIF11
20025,2.92658714232806e-72,1.43231021665918,0.979,0.327,5.27341737176094e-68,3,SMC2
20015,9.5287907530084e-85,1.42216347457364,0.979,0.648,1.71699280578458e-80,3,H2AFV
20055,1.84785753855638e-53,1.42072157702404,0.829,0.297,3.32965449872474e-49,3,ATAD2
20028,1.07673603131935e-70,1.40933113031804,0.979,0.775,1.94017065483434e-66,3,UBE2S
20036,3.3309803687866e-62,1.36673503726465,0.629,0.052,6.00209352651657e-58,3,HIST1H2AB
20014,5.14950263735376e-88,1.35771491377706,0.75,0.052,9.27888880224774e-84,3,KNL1
20079,1.64388025516824e-47,1.32660116878383,0.85,0.327,2.96210783178765e-43,3,TUBB4B
20035,8.67619673895873e-63,1.3015997118048,0.95,0.474,1.56336389039297e-58,3,EZH2
20049,7.45752261919071e-55,1.28530637750053,1,0.959,1.34377100075197e-50,3,H2AFZ
20029,7.83302388321039e-70,1.28041473211937,1,0.999,1.41143257351568e-65,3,PTMA
20081,9.84030888418679e-47,1.27518589783772,0.8,0.232,1.77312525784162e-42,3,CKS2
20020,2.79491153377921e-77,1.25788816152802,0.736,0.069,5.03615109271675e-73,3,SPC25
20037,3.98481438725814e-62,1.23335624575375,0.979,0.756,7.18023704440045e-58,3,RAN
20032,8.59552689707533e-68,1.22516024818937,0.707,0.075,1.548827991584e-63,3,KIF23
20053,4.05909830112587e-54,1.22258053859357,0.993,0.784,7.3140892287987e-50,3,NUCKS1
20064,9.06739960336839e-51,1.22166278009214,0.543,0.054,1.63385473453095e-46,3,HIST1H1A
20052,3.03909243281478e-54,1.21555483578458,0.786,0.189,5.47614065468895e-50,3,RRM1
20024,5.45774113759414e-76,1.20142049081856,0.714,0.054,9.83430375583088e-72,3,CDCA3
20096,5.06659754188343e-41,1.19019447441124,0.536,0.078,9.12950211071976e-37,3,HIST1H1D
21155,1.397326836377e-07,1.18815762666494,0.45,0.228,0.00251784322646771,3,IL1B
20045,4.70893876074977e-57,1.18271457788469,0.586,0.047,8.48503675299502e-53,3,HMMR
20034,5.18421748564465e-65,1.14471429381371,0.679,0.063,9.3414414873831e-61,3,CLSPN
20078,1.57406108541466e-47,1.14189982604923,0.95,0.618,2.83630066980868e-43,3,TMPO
20017,1.28334912976527e-81,1.13658735453379,0.729,0.048,2.31246679692403e-77,3,CCNA2
20107,1.01418928087681e-38,1.13563610318183,0.614,0.141,1.82746766521192e-34,3,HIST1H4H
20038,2.12579685903252e-61,1.11160375817592,0.729,0.1,3.8304733602907e-57,3,LOCKD
20085,3.70623939802551e-44,1.1029494970819,0.914,0.537,6.67827277130217e-40,3,ANP32E
20958,3.394113640156e-08,1.10270985742764,0.2,0.054,0.000611585336819709,3,CCL4
20060,2.14119121418027e-52,1.06400616246902,0.593,0.06,3.85821244883142e-48,3,CCNB2
20115,2.07861710741063e-36,1.0626851302487,0.679,0.198,3.74546016584322e-32,3,LIG1
20129,1.32050135760748e-32,1.0621172531325,0.9,0.591,2.37941139627292e-28,3,RANBP1
20066,6.26750081839205e-50,1.06102816641341,0.521,0.044,1.12934097246606e-45,3,ASPM
20073,1.54121688630913e-48,1.05769233013444,0.993,0.86,2.77711870744043e-44,3,ANP32B
20030,1.45843573275615e-68,1.05253751828425,0.643,0.046,2.62795534685331e-64,3,KIF4
20041,2.1448283008234e-59,1.02334007184186,0.729,0.105,3.86476611525369e-55,3,INCENP
20130,1.56386936994336e-32,1.02049608419395,0.986,0.811,2.81793621770094e-28,3,ARL6IP1
20082,5.58388301185665e-46,1.02010359455544,0.779,0.207,1.00615987990645e-41,3,NSD2
20039,6.03761634816156e-61,1.01209289325022,0.643,0.059,1.08791808977523e-56,3,KIF15
20040,9.18457212702125e-60,0.976967749599736,0.579,0.041,1.65496805156796e-55,3,ESCO2
20136,2.5916929473847e-31,0.974271375400579,0.736,0.282,4.66997152189248e-27,3,UHRF1
20120,2.71249057164791e-35,0.96678050056519,0.571,0.125,4.88763676105237e-31,3,HIST1H3E
20098,2.70677414418968e-40,0.965387148716458,0.914,0.62,4.87733633041539e-36,3,SNRPD1
20043,6.46313075531005e-58,0.964533926927768,0.721,0.103,1.16459153079932e-53,3,TACC3
20057,3.16902717780398e-53,0.963647338093015,0.657,0.087,5.710270071685e-49,3,RACGAP1
20104,6.07033097531138e-39,0.960680593824308,0.7,0.176,1.09381293844136e-34,3,MCM7
20117,6.37458485594993e-36,0.95778731751157,0.543,0.091,1.14863644519362e-31,3,HIST2H2AC
20062,3.39615919372672e-51,0.953908383947978,0.629,0.08,6.11953925117617e-47,3,DLGAP5
20088,3.16403637550802e-42,0.953642023300254,0.729,0.179,5.7012771450279e-38,3,GMNN
20159,2.86433731751943e-28,0.952261794739397,0.664,0.282,5.16124941243827e-24,3,PCNA
20149,1.08124388753454e-29,0.94242286503438,0.814,0.428,1.94829336094849e-25,3,SLBP
20114,1.67358112596167e-37,0.939717588696294,0.8,0.291,3.01562583087033e-33,3,CBX5
20143,2.76886038335948e-30,0.938985898680963,0.364,0.047,4.98920952477544e-26,3,CDC20
20133,1.33545551772772e-31,0.918580996563536,0.729,0.233,2.40635729739359e-27,3,HELLS
20059,9.03544612155281e-53,0.918475147945989,0.571,0.057,1.6280970366426e-48,3,CKAP2L
20110,5.25361763590965e-38,0.917185726072827,0.986,0.815,9.46649361814559e-34,3,NAP1L1
20103,4.84663250877659e-39,0.911270880514341,0.757,0.227,8.73314711756453e-35,3,HJURP
20069,3.31789590117936e-49,0.904874574592786,0.664,0.105,5.97851662433509e-45,3,DIAPH3
20046,1.28894891169524e-56,0.898734739416874,0.507,0.026,2.32255704398365e-52,3,HIST1H2AF
20214,1.59302756757818e-22,0.88580638504507,0.807,0.483,2.87047637401911e-18,3,NASP
20047,1.29330894893631e-56,0.87089002328355,0.571,0.048,2.33041339508834e-52,3,CDCA2
20127,6.44442723243344e-33,0.870118215119088,0.907,0.504,1.16122134301218e-28,3,SSRP1
20070,4.00434130670374e-49,0.868018893457654,0.636,0.096,7.21542260054947e-45,3,MELK
20144,3.3051378995238e-30,0.864966708458281,0.943,0.666,5.95552798115194e-26,3,SMC1A
20176,1.48192196431272e-26,0.856391708615042,0.936,0.645,2.67027518749509e-22,3,JPT1
20076,7.36244506113742e-48,0.847479470628638,0.657,0.102,1.32663897556635e-43,3,MNS1
20154,3.29670951163235e-29,0.842139279635405,0.85,0.452,5.94034086901033e-25,3,ALYREF
20169,3.2371863531038e-27,0.835897455303042,0.964,0.769,5.83308608965774e-23,3,HNRNPAB
20178,3.29546212623599e-26,0.82909337608563,0.957,0.81,5.93809320526463e-22,3,DEK
20071,4.31487231021922e-49,0.827892604971417,0.571,0.06,7.77496841578402e-45,3,KNSTRN
20100,6.22921001141625e-40,0.825031650322638,0.571,0.092,1.12244135195709e-35,3,NCAPG2
20050,2.47335370594073e-54,0.824974030155027,0.579,0.051,4.4567360427346e-50,3,BUB1B
20116,2.23339405456189e-36,0.819317956776125,0.621,0.137,4.02435274691507e-32,3,NRM
20192,1.65647389150384e-24,0.818740140640128,0.886,0.613,2.98480030510076e-20,3,SMC6
20125,5.27955999133366e-34,0.813895105464212,0.693,0.195,9.51323914838412e-30,3,NCAPD3
20044,2.05416928768629e-57,0.809719506183769,0.507,0.026,3.70140763948193e-53,3,PBK
20171,4.04178177316137e-27,0.807162633412572,0.879,0.486,7.28288657705948e-23,3,CBX3
20061,2.45355958557495e-51,0.804470518065848,0.564,0.057,4.42106901724749e-47,3,CENPM
20163,1.05233635150413e-27,0.803151742330893,0.95,0.793,1.8962048717753e-23,3,CALM2
20054,7.42263531842992e-54,0.802849207779823,0.586,0.055,1.33748465802789e-49,3,NDC80
20150,1.18546276098828e-29,0.80279490936719,0.6,0.151,2.13608534902478e-25,3,MCM5
20135,2.36180438848115e-31,0.802507616622376,0.736,0.247,4.25573532760419e-27,3,USP1
20056,2.80238614887013e-53,0.800433189377993,0.571,0.05,5.04961960164909e-49,3,SHCBP1
20160,2.99582129498357e-28,0.79590053519274,0.921,0.768,5.3981703914309e-24,3,HMGN1
20151,1.44616644316885e-29,0.792797413092713,0.986,0.913,2.60584731394594e-25,3,HNRNPA3
20185,1.76656056600982e-25,0.791437428686944,0.9,0.547,3.1831654838931e-21,3,SRSF7
20072,1.30140178792456e-48,0.791008509733626,0.529,0.047,2.34499588166127e-44,3,FBXO5
20193,2.01851082149891e-24,0.790750642463345,0.7,0.299,3.63715464925889e-20,3,CKAP5
20075,4.87180683253577e-48,0.79044762356277,0.479,0.034,8.77850873154621e-44,3,SGO2A
20048,1.93966065087847e-55,0.778572114394288,0.557,0.044,3.49507452681791e-51,3,MIS18BP1
20166,1.49460845730942e-27,0.777992380631155,0.836,0.36,2.69313497922584e-23,3,LY6E
20262,3.25618836679477e-19,0.777421351774783,0.707,0.345,5.86732581812749e-15,3,MCM3
20276,2.13434032323298e-18,0.777155187497758,0.621,0.267,3.84586782843351e-14,3,MCM6
20410,3.75269876392632e-13,0.776479810582616,0.65,0.369,6.76198790271884e-09,3,CENPA
20227,1.05746989679469e-21,0.775114113522568,0.636,0.226,1.90545500703434e-17,3,MS4A6C
20282,6.0018738490404e-18,0.771751927747192,0.864,0.583,1.08147764885859e-13,3,SNRNP25
20092,1.39951153776079e-41,0.771326941242448,0.529,0.067,2.52177983989116e-37,3,CENPH
20187,2.97141895941759e-25,0.766115925480692,0.821,0.392,5.35419982297456e-21,3,SELENOH
20101,6.96984844211925e-40,0.765709697178573,1,0.999,1.25589699078547e-35,3,PPIA
20106,9.75085960208782e-39,0.765099730760092,0.721,0.18,1.7570073917002e-34,3,CCDC34
20119,2.08095227659787e-35,0.758660078262129,0.386,0.034,3.7496679072017e-31,3,CCNB1
20223,4.35807579467914e-22,0.752872624735101,0.75,0.356,7.85281677443234e-18,3,DNMT1
20210,9.25091302706944e-23,0.748158295172755,0.929,0.668,1.66692201834764e-18,3,SRSF2
20094,3.48601842105403e-41,0.743153672367191,0.607,0.101,6.28145659289726e-37,3,ARHGAP11A
20139,5.0856528816195e-31,0.730898122198689,0.514,0.097,9.16383792739018e-27,3,DTL
20108,2.68758573320664e-38,0.729133007399506,0.579,0.097,4.84276073266504e-34,3,KIF20B
20205,1.73166530426767e-23,0.729058568642219,0.836,0.425,3.12028771175992e-19,3,PSIP1
20202,7.24560452989542e-24,0.725045449571396,0.721,0.285,1.30558548024186e-19,3,DNAJC9
20090,5.42180584715602e-42,0.725002934720926,0.521,0.063,9.76955195599044e-38,3,RAD51
20121,7.38991008886886e-35,0.724685675368841,0.6,0.127,1.33158789891328e-30,3,FEN1
20089,3.77534783443401e-42,0.723858403098084,0.543,0.068,6.80279926286665e-38,3,TK1
20158,1.9215287386574e-28,0.713803937953993,0.579,0.147,3.46240263418677e-24,3,HIRIP3
20086,6.02186331615911e-44,0.713502344642856,0.5,0.047,1.08507955093871e-39,3,AURKB
20083,2.29630902487289e-44,0.709265414638799,0.571,0.073,4.13771923191845e-40,3,NCAPD2
20147,7.73569404515939e-30,0.708154578412062,0.607,0.152,1.39389470999727e-25,3,TIPIN
20065,1.54307587636734e-50,0.705075574020137,0.514,0.038,2.7804684216263e-46,3,BUB1
20109,2.7043557005087e-38,0.704206651787178,1,0.995,4.87297853674663e-34,3,H3F3A
20146,4.44596371235365e-30,0.702968086742074,0.443,0.066,8.01118201329004e-26,3,HIST1H3F
20194,2.04666419619517e-24,0.700449995900194,0.921,0.557,3.68788421512408e-20,3,RBBP7
20260,3.12338141973689e-19,0.696321151835616,0.693,0.305,5.6280209802239e-15,3,PLK4
20097,2.29477846659422e-40,0.690990218528003,0.414,0.029,4.13496131895613e-36,3,HIST1H3B
20234,4.98492245191944e-21,0.690363918353692,0.75,0.362,8.98233176611364e-17,3,HPF1
20145,4.0870995779641e-30,0.690274738143677,0.571,0.128,7.36454472953352e-26,3,PRIM1
20067,7.01924296362873e-50,0.68944264316346,0.521,0.042,1.26479738961626e-45,3,NCAPG
20350,1.68437149344564e-14,0.687884949501183,0.586,0.271,3.03506899403969e-10,3,HIST1H1C
20180,1.01140418699276e-25,0.68077159136237,0.75,0.293,1.82244920454225e-21,3,TOPBP1
20080,7.58075988357119e-47,0.680737689410525,0.593,0.078,1.36597712342069e-42,3,ASF1B
20224,5.66373993701987e-22,0.678888768621186,0.957,0.812,1.02054929925161e-17,3,HINT1
20217,1.981537880947e-22,0.677751918346217,0.671,0.265,3.5705331076784e-18,3,LSM2
20222,3.80172751593371e-22,0.677115044434964,0.793,0.391,6.85033281096095e-18,3,HAT1
20190,1.24508821153565e-24,0.677043171798557,0.621,0.196,2.24352444836609e-20,3,MCM4
20084,3.19496775281202e-44,0.676936993408247,0.493,0.05,5.75701239379198e-40,3,BRIP1
20095,5.06014093743357e-41,0.676720455647381,0.5,0.056,9.11786795516155e-37,3,CENPK
20168,2.27650833387199e-27,0.671648127719447,0.607,0.17,4.10204036680394e-23,3,RFC4
20242,1.08420780046e-20,0.670722745701326,0.85,0.538,1.95363403564887e-16,3,RALY
20268,7.77945842113446e-19,0.667150401022197,0.743,0.352,1.40178061290422e-14,3,HAUS8
20126,2.01686508058279e-33,0.662967494850083,0.564,0.109,3.63418918870214e-29,3,CENPW
20141,7.58223339307736e-31,0.660191490829953,0.564,0.122,1.36624263509861e-26,3,BRCA1
20091,1.2309319152563e-41,0.659732216959234,0.429,0.03,2.21801621810032e-37,3,PLK1
20248,3.91588561414028e-20,0.659115334609833,0.771,0.383,7.05603428811938e-16,3,BUB3
20058,5.88474044353907e-53,0.657960868251974,0.521,0.035,1.06037138052131e-48,3,CEP55
