,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene_name
RRP1,4.95006272126383e-24,-0.421837520310929,0.119,0.468,8.51212785548528e-20,RRP1
GMFG,4.98312701550791e-24,-1.04069545395155,0.015,0.388,8.5689852158674e-20,GMFG
ACADL,5.11095800089646e-24,-0.177156022747483,0.194,0.514,8.78880337834155e-20,ACADL
LETM1,5.15680496293839e-24,0.283407536784934,0.119,0.223,8.86764181426885e-20,LETM1
TMEM173,5.18241851647128e-24,-0.301294398504929,0.127,0.456,8.91168688092401e-20,TMEM173
GGNBP2,5.26729359547727e-24,0.200959006862456,0.209,0.398,9.05763806678272e-20,GGNBP2
MED29,5.32297896688816e-24,-0.0791719376699783,0.082,0.316,9.15339463146088e-20,MED29
TWISTNB,5.46856181554237e-24,0.0236646539624327,0.075,0.273,9.40373889800666e-20,TWISTNB
BEX3,5.54800626555734e-24,-0.852139414660537,0.007,0.364,9.54035157425241e-20,BEX3
FAM91A1,5.65190754071775e-24,0.531826954246358,0.157,0.161,9.71902020701824e-20,FAM91A1
HVCN1,5.7170897730515e-24,0.101366585080391,0.104,0.318,9.83110757373936e-20,HVCN1
BBX,6.02861431926857e-24,0.526156456174594,0.231,0.343,1.03668051834142e-19,BBX
CTNNB1,6.07418214121635e-24,-0.195110593444818,0.149,0.447,1.04451636100356e-19,CTNNB1
CUL3,6.22501303852302e-24,0.302228531822624,0.097,0.192,1.07045324210442e-19,CUL3
OGT,6.30449999140338e-24,0.50928043724769,0.164,0.183,1.08412181852173e-19,OGT
EBNA1BP2,6.32763489731796e-24,-0.776914399317071,0,0.335,1.0881000969428e-19,EBNA1BP2
IRF3,6.52498553522628e-24,0.292785891536403,0.082,0.215,1.12203651263751e-19,IRF3
RBM4B,6.62137185430458e-24,0.53075151865563,0.127,0.154,1.13861110406622e-19,RBM4B
CEP83,6.81020508884391e-24,0.483117074276255,0.194,0.249,1.1710828670776e-19,CEP83
DCSTAMP,6.8633635955501e-24,1.60546093757467,0.299,0.12,1.18022400389079e-19,DCSTAMP
TRP53,6.95929918811175e-24,-0.372446287451975,0.119,0.455,1.1967210883877e-19,TRP53
RETREG1,6.96706673309914e-24,0.386254042052329,0.142,0.242,1.19805679542373e-19,RETREG1
CUL1,6.98929207246717e-24,0.0549219897829089,0.149,0.354,1.20187866478145e-19,CUL1
MAPK14,7.07780372231737e-24,0.570143128409578,0.157,0.231,1.2170991280897e-19,MAPK14
PSMG4,7.20007934233391e-24,-0.529355982756494,0.082,0.434,1.23812564370774e-19,PSMG4
UBQLN1,7.21297108065416e-24,0.195774273353449,0.157,0.322,1.24034250702929e-19,UBQLN1
2310035C23RIK,7.45390175879533e-24,0.721395402234275,0.201,0.176,1.28177294644245e-19,2310035C23RIK
USP15,7.47967938432283e-24,0.571403568578508,0.231,0.252,1.28620566692815e-19,USP15
PPID,7.57517469765147e-24,0.265531596116693,0.112,0.215,1.30262704100815e-19,PPID
AHI1,7.62045562111303e-24,0.704194560905395,0.164,0.15,1.3104135486066e-19,AHI1
CRLF3,7.64202805831973e-24,0.108697861424562,0.157,0.376,1.31412314490866e-19,CRLF3
ADSS,7.77118333100487e-24,0.547242777074064,0.172,0.227,1.3363326855996e-19,ADSS
ARHGEF3,7.77706015628133e-24,0.802801827268356,0.179,0.148,1.33734326447414e-19,ARHGEF3
SPTY2D1,7.78074215970273e-24,0.740337045682272,0.291,0.331,1.33797642178248e-19,SPTY2D1
TIMM17B,7.82196405754268e-24,-0.453893910086794,0.045,0.36,1.34506493933504e-19,TIMM17B
PSMC5,7.83025669780019e-24,-0.663427096036208,0.075,0.458,1.34649094175372e-19,PSMC5
MAP3K2,7.98655761267997e-24,0.548363894566424,0.179,0.228,1.37336844707645e-19,MAP3K2
ARL6IP5,8.03323165364477e-24,0.0788027624636956,0.336,0.619,1.38139451516075e-19,ARL6IP5
ADRM1,8.06505849538357e-24,-0.661555246290995,0.022,0.372,1.38686745886616e-19,ADRM1
ZHX2,8.15344512822535e-24,0.65471937378154,0.164,0.208,1.40206642424963e-19,ZHX2
ATF2,8.17236296747884e-24,0.648407480662979,0.187,0.17,1.40531953588766e-19,ATF2
DNAJC3,8.26804311493667e-24,0.191505014612729,0.216,0.424,1.42177269404451e-19,DNAJC3
SRPK1,8.58870183508598e-24,0.115960986222871,0.134,0.33,1.47691316756138e-19,SRPK1
ARHGAP5,8.69571974999013e-24,0.249760088581919,0.119,0.236,1.4953159682083e-19,ARHGAP5
FOSB,8.76009092589314e-24,0.896222699755698,0.761,0.792,1.50638523561658e-19,FOSB
CYB5R4,8.95425933879735e-24,0.237078635679277,0.127,0.25,1.53977443589959e-19,CYB5R4
NECAP2,8.99830531774419e-24,0.06547963380543,0.097,0.289,1.54734858243929e-19,NECAP2
KDM2B,9.09557610884772e-24,0.56724719842752,0.336,0.417,1.56407526767745e-19,KDM2B
POLR3C,9.2130812751817e-24,-0.0665415696365285,0.112,0.343,1.58428145608025e-19,POLR3C
ZMYM2,9.3103624843743e-24,0.701234662981132,0.179,0.212,1.601009932813e-19,ZMYM2
HP1BP3,9.37537820579389e-24,-0.327267940226811,0.209,0.563,1.61219003626832e-19,HP1BP3
INO80D,9.38028419242691e-24,0.626857382560781,0.209,0.183,1.61303366972973e-19,INO80D
GNL3,9.46996336009805e-24,0.500684796011812,0.127,0.134,1.62845489940246e-19,GNL3
ZC3H12A,9.57137975017374e-24,0.325477539912639,0.216,0.359,1.64589446183988e-19,ZC3H12A
SECISBP2,9.63027078190473e-24,0.496344978015076,0.187,0.21,1.65602136365634e-19,SECISBP2
NRBP1,9.67969453738024e-24,0.186379125112336,0.112,0.25,1.66452027264791e-19,NRBP1
HTRA2,9.73016431322978e-24,-0.184732500566916,0.239,0.568,1.67319905530299e-19,HTRA2
STAP1,9.75033243266594e-24,0.83339075855686,0.201,0.225,1.67666716512124e-19,STAP1
CHMP4B,9.98798476521513e-24,-0.479939857197576,0.104,0.458,1.71753386022639e-19,CHMP4B
POLR2B,1.00042727324829e-23,0.118053344286212,0.082,0.239,1.72033473907776e-19,POLR2B
SIK1,1.00074360641264e-23,0.508469933494059,0.343,0.445,1.72087870558718e-19,SIK1
INTS6,1.02004086114796e-23,0.594318442303315,0.164,0.165,1.75406226483003e-19,INTS6
NDUFB2,1.02094701849532e-23,-0.458688670433417,0.06,0.382,1.75562049300455e-19,NDUFB2
EMC7,1.02786040339323e-23,-0.215976989475867,0.097,0.372,1.76750874967499e-19,EMC7
TAF7,1.03565809801034e-23,-0.0218510816028638,0.112,0.336,1.78091766533858e-19,TAF7
IMPDH2,1.0399453203654e-23,-0.528421469513501,0.097,0.461,1.78828997290034e-19,IMPDH2
EIF4G1,1.04513679862879e-23,0.0448597129553914,0.216,0.455,1.79721723892207e-19,EIF4G1
MRPS36,1.05600862572183e-23,-0.600956026231335,0.022,0.359,1.81591243279126e-19,MRPS36
POLR2J,1.07265106836411e-23,-0.655744005505553,0.03,0.388,1.84453077715893e-19,POLR2J
PPP1R18,1.07609719547379e-23,-0.284372016317546,0.075,0.362,1.85045673733672e-19,PPP1R18
MARVELD1,1.07952778477376e-23,-0.0569135168924263,0.082,0.31,1.85635597869697e-19,MARVELD1
GPR107,1.08461015240014e-23,0.74088713409567,0.209,0.161,1.86509561806727e-19,GPR107
MFAP1A,1.11862334530087e-23,0.355226027412081,0.149,0.239,1.92358470457938e-19,MFAP1A
HMOX2,1.13422037743654e-23,-0.416240069435725,0.052,0.362,1.95040536103988e-19,HMOX2
STX8,1.16494148416438e-23,-0.105075331387919,0.082,0.313,2.00323337616906e-19,STX8
SP3,1.16824610093626e-23,0.395573792961681,0.104,0.183,2.00891599517e-19,SP3
RAB6A,1.18783466558463e-23,-0.0656454783876618,0.067,0.274,2.04260049093933e-19,RAB6A
PIAS1,1.22622080976593e-23,0.271065628806406,0.179,0.33,2.10860930447349e-19,PIAS1
HCFC1R1,1.22649267234361e-23,-0.72903760691201,0.052,0.436,2.10907679936208e-19,HCFC1R1
STAG2,1.24988679910397e-23,0.225702948442568,0.157,0.316,2.14930533973919e-19,STAG2
SLC9A1,1.28989680359296e-23,0.650314981695344,0.157,0.12,2.21810654345846e-19,SLC9A1
HIBADH,1.31598863457841e-23,0.120059628960212,0.097,0.246,2.26297405602104e-19,HIBADH
PIGT,1.32340976370845e-23,0.260452261415889,0.127,0.231,2.27573542967305e-19,PIGT
MRPL17,1.32463131027069e-23,-0.803783765362254,0.037,0.422,2.27783600114148e-19,MRPL17
SDHD,1.36960053159904e-23,-0.325935929210672,0.082,0.377,2.35516507413771e-19,SDHD
AIG1,1.39479143368759e-23,0.773748831982659,0.134,0.127,2.39848334936918e-19,AIG1
SUPT3,1.41177413445991e-23,0.409979157847799,0.119,0.182,2.42768680161726e-19,SUPT3
SPATA6,1.42856858066015e-23,0.54571362915707,0.187,0.255,2.4565665313032e-19,SPATA6
JCHAIN,1.4370546846314e-23,0.898911149717583,0.269,0.202,2.47115923569216e-19,JCHAIN
FMR1,1.44843254603172e-23,0.551856650874815,0.246,0.343,2.49072460615615e-19,FMR1
COPS4,1.46076733729887e-23,-0.246582789836896,0.097,0.381,2.51193551321913e-19,COPS4
TTC7,1.47031420898787e-23,0.633497665863197,0.179,0.165,2.52835231377555e-19,TTC7
ZFP644,1.49234761073094e-23,0.365136726027143,0.149,0.24,2.56624095141292e-19,ZFP644
H2-Q7,1.53394896772626e-23,0.0387158422247436,0.5,0.813,2.63777864490207e-19,H2-Q7
HPRT,1.55635802261374e-23,-0.37951381919636,0.067,0.38,2.6763132556866e-19,HPRT
FLNA,1.56282976339307e-23,0.333228845148673,0.336,0.572,2.68744206113073e-19,FLNA
OSBPL3,1.60205317175255e-23,0.637568461872861,0.224,0.221,2.75489063414569e-19,OSBPL3
STRN4,1.61185327393632e-23,0.442432423973044,0.112,0.147,2.7717428898609e-19,STRN4
PSMB9,1.62490927809725e-23,-0.708614738776973,0.209,0.628,2.79419399461603e-19,PSMB9
CAB39,1.70882298087567e-23,0.339078359384452,0.127,0.216,2.9384919979138e-19,CAB39
FNBP1L,1.71459507301124e-23,0.419455290852855,0.194,0.281,2.94841768755014e-19,FNBP1L
RABGAP1,1.73594949537316e-23,0.541363051529143,0.224,0.253,2.98513875224369e-19,RABGAP1
GPAT4,1.74592324097681e-23,0.718435442206144,0.149,0.138,3.00228960518372e-19,GPAT4
CTSZ,1.7487056610156e-23,0.264027482802053,0.612,0.86,3.00707425468242e-19,CTSZ
ELOA,1.7665972533591e-23,0.131440810422447,0.127,0.297,3.03784063687631e-19,ELOA
TMEM127,1.78382742306829e-23,0.589176020185033,0.194,0.218,3.06746963670823e-19,TMEM127
ATF4,1.80634384482509e-23,-0.0204762332657945,0.157,0.41,3.10618887556122e-19,ATF4
TOMM70A,1.82561651432205e-23,0.384269619101022,0.172,0.264,3.1393301580282e-19,TOMM70A
RPS6KA5,1.83596624189286e-23,0.479402698284508,0.127,0.156,3.15712754955896e-19,RPS6KA5
GMPS,1.87395652216809e-23,0.111524230795261,0.097,0.257,3.22245563552024e-19,GMPS
SNX10,1.92300665968286e-23,-0.0331495123191361,0.179,0.461,3.30680225199064e-19,SNX10
2510009E07RIK,1.93668694004597e-23,0.576653058657975,0.157,0.177,3.33032686210305e-19,2510009E07RIK
MRPL18,1.97139263518616e-23,-0.418512718067011,0.067,0.383,3.39000677546613e-19,MRPL18
GTF2F2,1.99635022988204e-23,0.0682801219402696,0.112,0.283,3.43292385530515e-19,GTF2F2
SMIM10L1,2.0546912468425e-23,-0.0684555720931753,0.082,0.318,3.53324706807037e-19,SMIM10L1
MBTPS1,2.0623920109318e-23,0.486556066649327,0.119,0.129,3.54648930199832e-19,MBTPS1
PNPLA2,2.0870839210567e-23,-0.250025574047631,0.127,0.422,3.5889495106491e-19,PNPLA2
UBA7,2.12681681578759e-23,0.224572587218589,0.164,0.307,3.65727419642834e-19,UBA7
ARL8B,2.16208982377268e-23,-0.0598486031144028,0.09,0.325,3.71792966095951e-19,ARL8B
NT5DC3,2.21795326469109e-23,0.864378229500944,0.194,0.09,3.8139924339628e-19,NT5DC3
FBXW11,2.25471488476251e-23,0.723683625692595,0.187,0.149,3.87720771583762e-19,FBXW11
KRCC1,2.31225893115923e-23,-0.552974243474305,0.172,0.567,3.97616045802141e-19,KRCC1
ESYT1,2.37111994498502e-23,0.609647627644976,0.187,0.207,4.07737785739624e-19,ESYT1
SCYL2,2.38063773017577e-23,0.502698370964334,0.112,0.149,4.09374464081026e-19,SCYL2
PPP2R5E,2.43408178957743e-23,0.222826587733119,0.134,0.268,4.18564704535735e-19,PPP2R5E
2310011J03RIK,2.451023548976e-23,-0.0735417955487118,0.067,0.289,4.21478009481913e-19,2310011J03RIK
4930453N24RIK,2.45558853420402e-23,0.309728043305164,0.082,0.179,4.22263004341724e-19,4930453N24RIK
CSNK1D,2.4985279652855e-23,0.0297139106320179,0.127,0.325,4.29646868910495e-19,CSNK1D
PUM1,2.56621141351003e-23,0.382062006883799,0.172,0.274,4.41285714667185e-19,PUM1
ZBTB8OS,2.61981135714456e-23,-0.318282178967463,0.06,0.336,4.50502760974578e-19,ZBTB8OS
LAPTM5,2.74756248118712e-23,0.401179677429144,0.649,0.873,4.72470844264937e-19,LAPTM5
GSPT1,2.75715739421265e-23,-0.242731946942087,0.119,0.414,4.74120785508807e-19,GSPT1
IKZF1,2.76641263785888e-23,0.347357562809477,0.201,0.347,4.75712317206213e-19,IKZF1
CEP63,2.81561259729004e-23,0.196044198853705,0.157,0.314,4.84172742229995e-19,CEP63
WDR37,2.83860435137107e-23,0.532810407950917,0.119,0.148,4.88126404261769e-19,WDR37
RELT,3.1351523712455e-23,0.345670766714571,0.194,0.296,5.39120801759377e-19,RELT
GRPEL1,3.19359699370459e-23,-0.626508037914407,0.03,0.376,5.49170939037441e-19,GRPEL1
TCEA1,3.37011712947491e-23,-0.402874518089229,0.127,0.474,5.79525341584505e-19,TCEA1
FYTTD1,3.37146696643253e-23,0.058357598999588,0.157,0.384,5.79757459547737e-19,FYTTD1
MXI1,3.39300538189228e-23,0.729844738982316,0.157,0.132,5.83461205470196e-19,MXI1
WRN,3.43877913713717e-23,0.299145907604451,0.119,0.212,5.91332460422107e-19,WRN
EHMT2,3.49402560240156e-23,0.0618525629317558,0.142,0.354,6.00832642588973e-19,EHMT2
PURB,3.5195885968487e-23,0.286934331609517,0.179,0.349,6.05228455114102e-19,PURB
RNF19B,3.52844068915765e-23,0.139729951426612,0.164,0.37,6.06750660907549e-19,RNF19B
NR3C1,3.5443589882051e-23,0.345185403025412,0.164,0.271,6.09487971611749e-19,NR3C1
ID2,3.57757921725255e-23,-1.00871660994839,0.396,0.817,6.15200522198748e-19,ID2
CADM1,3.67969165857777e-23,0.675612294086846,0.291,0.378,6.32759777609033e-19,CADM1
POLD1,3.72013133371603e-23,-0.628574555958092,0.097,0.471,6.39713784145809e-19,POLD1
4833439L19RIK,3.73307966949404e-23,0.137363681121532,0.09,0.221,6.41940379966194e-19,4833439L19RIK
EIF5B,3.8226014480371e-23,-0.0671957965453339,0.149,0.419,6.57334545004459e-19,EIF5B
TRP53INP2,3.8725857023084e-23,0.678388968015929,0.172,0.128,6.65929837368953e-19,TRP53INP2
POLE4,3.87466868456698e-23,-0.475151691463079,0.097,0.44,6.66288026998137e-19,POLE4
SH3KBP1,3.88440659711734e-23,0.323967420532537,0.224,0.345,6.67962558440298e-19,SH3KBP1
EGF,3.88595731712637e-23,1.15092321707486,0.164,0.114,6.68229220253051e-19,EGF
RNFT1,3.88837521151227e-23,0.766680569560938,0.179,0.126,6.6864500137165e-19,RNFT1
ZFP622,3.97447848507319e-23,-0.255691200413682,0.075,0.342,6.83451320293185e-19,ZFP622
MRPS7,4.07316230000306e-23,-0.475493780368227,0.067,0.398,7.00420989108526e-19,MRPS7
EMC6,4.0958494302488e-23,-0.477540877729081,0.06,0.393,7.04322268025583e-19,EMC6
MFHAS1,4.15701427644293e-23,0.404147997159278,0.142,0.215,7.14840174977127e-19,MFHAS1
EPS15,4.22383014064953e-23,0.154182192314584,0.216,0.416,7.26329830986094e-19,EPS15
SLK,4.27963569278621e-23,0.361790254810318,0.104,0.182,7.35926153731518e-19,SLK
PRKCB,4.28284061067212e-23,0.392001179961631,0.194,0.298,7.36477271411178e-19,PRKCB
UBASH3B,4.3768159704554e-23,0.277303777059516,0.142,0.283,7.5263727427951e-19,UBASH3B
AKAP2,4.38432838298697e-23,0.279360675431365,0.209,0.366,7.5392910873844e-19,AKAP2
SCAF11,4.46506520616923e-23,0.0945083824725796,0.187,0.397,7.67812612852861e-19,SCAF11
ARIH2,4.53676370126274e-23,0.604974776290873,0.149,0.176,7.80141886069141e-19,ARIH2
SENP1,4.57651489373777e-23,0.414173580017313,0.134,0.188,7.86977501127146e-19,SENP1
0610012G03RIK,4.60382575166379e-23,-0.54313570820569,0.022,0.333,7.91673876256106e-19,0610012G03RIK
ENY2,4.75590982582504e-23,-0.0729216073698382,0.104,0.33,8.17826253648874e-19,ENY2
FLII,4.76643150864718e-23,0.194098439758371,0.164,0.348,8.19635562226968e-19,FLII
GSR,4.82960832387576e-23,0.0169549165892368,0.134,0.355,8.30499447373675e-19,GSR
HSPB11,4.84924050748024e-23,-0.352003389702797,0.03,0.297,8.33875397666302e-19,HSPB11
MRPL42,4.85486386958429e-23,-0.740694803321166,0,0.324,8.34842391013714e-19,MRPL42
MRPL15,5.00823073661284e-23,-0.676891198339772,0.007,0.337,8.61215357467945e-19,MRPL15
TMEM9B,5.09109385964799e-23,-0.0553542094090353,0.097,0.302,8.75464500105068e-19,TMEM9B
SORT1,5.10797500930494e-23,0.741522038606617,0.179,0.108,8.78367382600077e-19,SORT1
PDIA4,5.12954408979536e-23,0.47073965466031,0.239,0.296,8.82076401681211e-19,PDIA4
DBI,5.19832251389952e-23,-0.831888772864446,0.022,0.392,8.93903539490161e-19,DBI
LSM5,5.20269746052268e-23,-0.739643246166714,0.022,0.386,8.9465585531148e-19,LSM5
VPS35,5.25438566722635e-23,-0.185847198407253,0.127,0.411,9.03544159336243e-19,VPS35
EMC10,5.26532778401636e-23,0.129130970355825,0.172,0.349,9.05425765739453e-19,EMC10
PDLIM5,5.39147908683066e-23,0.458894195955587,0.134,0.179,9.27118743771401e-19,PDLIM5
AFDN,5.4456438912882e-23,0.474730146166374,0.149,0.201,9.36432923545919e-19,AFDN
CCDC138,5.4465383418617e-23,0.913516994549874,0.149,0.089,9.36586733266537e-19,CCDC138
KMT5A,5.57410302731905e-23,0.285024722827368,0.134,0.247,9.58522756577784e-19,KMT5A
JTB,5.60364950051244e-23,-0.430156261061527,0.082,0.411,9.63603568108119e-19,JTB
FUCA1,5.62826432514979e-23,0.406755635859697,0.291,0.389,9.67836333352758e-19,FUCA1
HELZ,5.74032013705871e-23,0.496868864924341,0.172,0.208,9.87105450768616e-19,HELZ
RDX,5.81428857062315e-23,-0.0230132536865767,0.127,0.359,9.99825062604358e-19,RDX
XPO1,5.8400018805048e-23,0.486195661240734,0.201,0.258,1.00424672337161e-18,XPO1
CDK2,5.91562964309048e-23,0.155419583859225,0.112,0.266,1.01725167342584e-18,CDK2
NUBP1,5.95979597144256e-23,-0.344448599851645,0.119,0.442,1.02484651524926e-18,NUBP1
TBCK,5.98499817846373e-23,0.477027915581619,0.119,0.136,1.02918028676862e-18,TBCK
TOR1B,5.99098047311408e-23,0.577868588703084,0.134,0.134,1.0302090021567e-18,TOR1B
FAM193A,6.01660106914026e-23,0.412730540939311,0.127,0.181,1.03461471984936e-18,FAM193A
POLR2C,6.04763074616786e-23,-0.46647732937991,0.045,0.362,1.03995058311103e-18,POLR2C
PYCARD,6.12133107843444e-23,-0.566549806638873,0.052,0.392,1.05262409224759e-18,PYCARD
SEC31A,6.42097172646915e-23,0.301599253447666,0.179,0.338,1.10415029808364e-18,SEC31A
SUZ12,6.50714664735379e-23,0.266911807317144,0.09,0.189,1.11896893747896e-18,SUZ12
ADAM12,6.80268680015162e-23,0.840781211176488,0.187,0.139,1.16979002215407e-18,ADAM12
ARNT,6.87179324726122e-23,0.59525211172757,0.149,0.155,1.18167356679904e-18,ARNT
NMT2,7.09957397569697e-23,0.820300444420099,0.172,0.119,1.22084274086085e-18,NMT2
TRIM35,7.12222068175237e-23,0.222191257135007,0.187,0.393,1.22473706843414e-18,TRIM35
AVL9,7.3339382374757e-23,0.650797170715238,0.194,0.167,1.26114401931632e-18,AVL9
JUNB,7.4137574271931e-23,-1.07757393182167,0.754,0.96,1.27486972718012e-18,JUNB
TARDBP,7.47929411247653e-23,0.219424355279781,0.134,0.275,1.28613941558146e-18,TARDBP
CHRAC1,7.60998547112584e-23,-0.2207028668644,0.067,0.33,1.3086131016148e-18,CHRAC1
PLAA,7.6192897534593e-23,0.176285885879991,0.134,0.313,1.31021306600486e-18,PLAA
ARF3,7.71741005242453e-23,0.166130306711054,0.112,0.256,1.32708583261492e-18,ARF3
CD40,8.11669230633744e-23,0.373883040048122,0.299,0.51,1.39574640899779e-18,CD40
PFKFB3,8.11969738034163e-23,0.675664095061091,0.403,0.476,1.39626316152355e-18,PFKFB3
POLR2F,8.14476028219432e-23,-0.718368285487599,0.015,0.36,1.40057297812614e-18,POLR2F
SLC35B4,8.1907737285939e-23,0.454497531841685,0.179,0.241,1.40848545036901e-18,SLC35B4
MAP2K1,8.25374276588935e-23,-0.369978937105435,0.112,0.431,1.41931360602233e-18,MAP2K1
IMMP1L,8.27585507283838e-23,-0.591950853980583,0.03,0.362,1.42311603832529e-18,IMMP1L
TOB2,8.30361787628551e-23,0.183166530299932,0.246,0.496,1.42789013000606e-18,TOB2
STX12,8.52897602225442e-23,0.554828646788286,0.187,0.213,1.46664271678687e-18,STX12
GTF2A2,8.61503084959159e-23,-0.216742309996389,0.09,0.351,1.48144070489577e-18,GTF2A2
COPZ1,8.61523092918214e-23,-0.505440309405463,0.067,0.408,1.48147511058216e-18,COPZ1
PTPA,8.84527890966618e-23,0.00393692642194121,0.075,0.248,1.5210341613062e-18,PTPA
H2-DMB1,9.14885391048054e-23,-0.0976860807412625,0.172,0.445,1.57323691844623e-18,H2-DMB1
RIPK2,9.17436715052938e-23,0.905151110654039,0.201,0.161,1.57762417520503e-18,RIPK2
SRP19,9.24906923155166e-23,-0.595637944112965,0.03,0.366,1.59046994505762e-18,SRP19
CYB5R3,9.26937938675089e-23,-0.511225123770501,0.187,0.577,1.59396247934568e-18,CYB5R3
PPHLN1,9.27866008687503e-23,0.518346203079528,0.224,0.259,1.59555838853903e-18,PPHLN1
CRYBG1,9.30811021081963e-23,0.522269519075081,0.224,0.307,1.60062263185254e-18,CRYBG1
GOLPH3,9.49949093590343e-23,0.253909784374952,0.119,0.243,1.63353246133795e-18,GOLPH3
SAMM50,9.61350377021535e-23,-0.133954417029478,0.067,0.294,1.65313810832623e-18,SAMM50
FUT4,9.86948839497237e-23,0.360732496461076,0.157,0.252,1.69715722439945e-18,FUT4
EPB41L2,1.00447411198455e-22,0.543454332368264,0.194,0.236,1.72729368296863e-18,EPB41L2
SS18,1.038708209005e-22,0.534729780076123,0.179,0.183,1.78616263620499e-18,SS18
SSR1,1.05475071107358e-22,0.241891354875274,0.127,0.247,1.81374932276213e-18,SSR1
SMC3,1.08990420526181e-22,-0.36860386392261,0.075,0.378,1.8741992713682e-18,SMC3
TLN1,1.09742273282729e-22,0.126793106470798,0.41,0.677,1.88712813136981e-18,TLN1
AKAP10,1.13957393009588e-22,0.749237084024239,0.142,0.068,1.95961133019288e-18,AKAP10
ARHGEF28,1.15340798597078e-22,0.355022418069562,0.127,0.196,1.98340037267535e-18,ARHGEF28
SLC35B2,1.15873289008971e-22,0.265021123403154,0.127,0.252,1.99255707779826e-18,SLC35B2
DDRGK1,1.1810759478752e-22,0.013266366457676,0.127,0.346,2.03097819996619e-18,DDRGK1
WBP4,1.19122568215802e-22,-0.155239650647934,0.09,0.356,2.04843168303894e-18,WBP4
EEA1,1.20671925682812e-22,0.357115042639739,0.149,0.228,2.07507443404163e-18,EEA1
SPTLC2,1.20800517356437e-22,0.380861852495352,0.194,0.289,2.0772856964613e-18,SPTLC2
ROMO1,1.21297455723903e-22,-0.717770069557409,0.037,0.4,2.08583104862824e-18,ROMO1
PCMT1,1.22280886424918e-22,-0.128306690874316,0.104,0.344,2.1027421229629e-18,PCMT1
MYDGF,1.22992556502943e-22,0.0429093802610802,0.127,0.316,2.1149800016246e-18,MYDGF
SPG21,1.23225907890071e-22,-0.141004937025734,0.112,0.361,2.11899271207767e-18,SPG21
NIPSNAP3B,1.24365122522213e-22,-0.697098590899141,0,0.319,2.13858264689198e-18,NIPSNAP3B
NELFE,1.27622759248104e-22,-0.581357355192228,0.075,0.43,2.1946009680304e-18,NELFE
EMSY,1.28222846515782e-22,0.491892707493068,0.134,0.165,2.20492006868539e-18,EMSY
MRPL32,1.30812903867815e-22,-0.409708557458831,0.03,0.313,2.24945869491094e-18,MRPL32
PAPOLG,1.31316986778156e-22,0.524258257123629,0.104,0.161,2.25812690463718e-18,PAPOLG
SART1,1.31938173816785e-22,0.0852711426375252,0.119,0.308,2.26880883695343e-18,SART1
TXK,1.37179251905008e-22,1.33586937150604,0.187,0.114,2.35893441575851e-18,TXK
SUN2,1.40647119069614e-22,0.509347615222165,0.201,0.234,2.41856785952108e-18,SUN2
GON4L,1.41034496906903e-22,0.358126651963787,0.172,0.265,2.4252292088111e-18,GON4L
OGFRL1,1.42264386390579e-22,-0.721678771746778,0.291,0.714,2.44637838837239e-18,OGFRL1
