p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0.000144911238208782,-0.233461729423218,0.138,0.262,1,2,ECI1
0.000145164871484541,0.0384823635569668,0.078,0.114,1,2,SP1
0.000145244145228574,-0.233959767563169,0.037,0.124,1,2,NCAPD2
0.000145483218948222,0.0155027294548947,0.35,0.423,1,2,ATF4
0.000145567152555284,-0.014737516690457,0.23,0.3,1,2,MEAF6
0.000145909418194338,-0.0132893089091095,0.111,0.165,1,2,CCDC34
0.000146099792576537,0.166487293888873,0.461,0.477,1,2,SMAP2
0.000146186334930146,-0.143422939803321,0.046,0.126,1,2,SLC28A2
0.00014620983722221,0.0506149362816626,0.217,0.268,1,2,CHFR
0.000146463031903551,-0.0235969377221485,0.092,0.157,1,2,ZC3H10
0.000146613779089977,0.0453456282823095,0.235,0.286,1,2,UBA5
0.000146927192824313,0.126078116715843,0.171,0.171,1,2,THUMPD1
0.000147015101253288,-0.109984830806521,0.083,0.167,1,2,MFSD10
0.000147967036084788,0.041259703375066,0.115,0.162,1,2,RNASEH2A
0.000147993719811568,0.0845247363072035,0.143,0.168,1,2,RNF14
0.000148485354817457,0.0423603370650343,0.106,0.143,1,2,MED4
0.000148571621723617,-0.10068266410546,0.115,0.202,1,2,GMIP
0.000148611720906427,0.0663646878021205,0.553,0.626,1,2,AEBP2
0.000148727846995883,-0.138140136910272,0.341,0.472,1,2,MOB1A
0.000148762592051115,-0.0844555180672997,0.143,0.229,1,2,PDS5A
0.000149248238645544,-0.0691851585691714,0.276,0.371,1,2,LMAN2
0.000149634748229391,0.068703426727267,0.143,0.175,1,2,PRR14L
0.000149873007254027,-0.181015560865566,0.032,0.113,1,2,BRCA1
0.000149941759345031,-0.267899453290671,0.641,0.777,1,2,SNRPE
0.000149964575863351,0.205048292675369,0.908,0.92,1,2,BTG1
0.000149994011003334,0.0899168974690833,0.24,0.269,1,2,RBM27
0.000150040459180512,-0.211946440702856,0.401,0.55,1,2,PLP2
0.000150090737571085,-0.208579846764935,0.512,0.66,1,2,DBNL
0.000150511438232197,0.15244451581248,0.369,0.378,1,2,TNRC6B
0.000150667476692609,0.0262865506696348,0.29,0.352,1,2,ZFP622
0.000150791874794416,0.157347253519448,0.189,0.182,1,2,ZZEF1
0.000150829474410501,-0.0466499051495202,0.184,0.265,1,2,OSER1
0.000151182539173924,0.0812574253408664,0.281,0.327,1,2,CHCHD3
0.000151319702379174,0.271351507155794,0.207,0.15,1,2,CEP85L
0.000151535960522272,-0.0888931360626923,0.71,0.826,1,2,GNB2
0.00015179341572506,-0.236577817330688,0.498,0.648,1,2,H2-Q4
0.000152146195632372,-0.382795139150652,0.267,0.412,1,2,TAP2
0.000152621000560604,-0.184296538682814,0.037,0.123,1,2,LRBA
0.000152734272173326,-0.194096404181077,0.12,0.233,1,2,ETFB
0.000152784052114326,0.117495583965563,0.23,0.245,1,2,SLU7
0.000153322761042686,0.00693667148983068,0.106,0.148,1,2,PIP5K1A
0.000153666619648229,-0.163789103396674,0.078,0.174,1,2,FARSA
0.000154094634512485,-0.257096098826125,0.424,0.575,1,2,ZC3H13
0.000154214861357794,-0.0373899522565869,0.207,0.284,1,2,ELOVL1
0.000154782236450422,-0.171434153861679,0.608,0.748,1,2,NDUFA6
0.000155003151936731,-0.0138062669420457,0.157,0.226,1,2,HSD17B4
0.000155610162771226,-0.171325541336737,0.046,0.135,1,2,HAUS4
0.000155726235033474,-0.266559435852079,0.041,0.13,1,2,SEPT4
0.000156235797091655,-0.0186986730662775,0.175,0.24,1,2,TBC1D20
0.000156312074547538,0.334468837340817,0.258,0.203,1,2,SLC14A1
0.000156322286763238,-0.0922510154879958,0.097,0.178,1,2,4833420G17RIK
0.000156399280220641,0.22705425600176,0.111,0.074,1,2,CCDC6
0.000156642345965373,0.168015109419928,0.115,0.099,1,2,DOCK7
0.000156904838309917,-0.215413608068384,0.664,0.797,1,2,VDAC2
0.000157206450309284,-0.0311668315523446,0.12,0.189,1,2,HBS1L
0.000157213440388091,0.0128146938526204,0.134,0.187,1,2,DENND4B
0.000157981319872787,0.255324757291271,0.959,0.965,1,2,RPS21
0.000158151854147972,-0.0943406884872557,0.138,0.227,1,2,ADAP1
0.0001586436825843,0.0640746188168506,0.396,0.453,1,2,COPA
0.000159350365345122,-0.0851071963849744,0.143,0.234,1,2,GATAD2A
0.000159731720198861,-0.124084669906189,0.124,0.225,1,2,POLD3
0.00015983316188553,-0.238757197915564,0.184,0.314,1,2,ARHGEF40
0.000160161994720777,0.0270790899962867,0.203,0.26,1,2,MRPS18A
0.000160222165212329,0.000186869147716318,0.111,0.171,1,2,ITPA
0.000161230645109112,-0.0526049955815244,0.512,0.634,1,2,TRA2A
0.000161343794190032,0.392468426329128,0.406,0.382,1,2,BAMBI
0.000161420098135468,-0.387891158420829,0.263,0.41,1,2,HAUS8
0.000161573645002098,0.0425489255750106,0.147,0.192,1,2,INO80D
0.000161574630431684,0.201470457450462,0.147,0.12,1,2,ZFP414
0.000161708241111459,-0.0945635720131759,0.553,0.674,1,2,TRIR
0.000162175473530038,-0.0812884607178966,0.258,0.363,1,2,MARCH2
0.000162187055211397,0.170946747864389,0.995,0.997,1,2,RPS7
0.000162839164059064,-0.0679619781147944,0.332,0.438,1,2,HNRNPH1
0.000163761705476366,-0.030613262415615,0.065,0.128,1,2,JAG1
0.000164352145519304,0.242860021969489,0.945,0.96,1,2,SRGN
0.000165254511872929,0.199902704338453,0.627,0.649,1,2,PTPRC
0.000165293113605389,0.132940046028019,0.659,0.691,1,2,RABAC1
0.000165587381309485,-0.0564782394939057,0.235,0.332,1,2,MAPK1IP1L
0.00016685717871577,-0.125755381566322,0.138,0.237,1,2,EEF1AKMT1
0.000166921981467927,0.34373190319186,0.429,0.358,1,2,IFITM2
0.000168066464821698,0.102816438636557,0.111,0.135,1,2,CREBL2
0.000168205491547669,-0.271671190617244,0.083,0.191,1,2,CD1D1
0.000168263061033538,0.00812821750539089,0.161,0.222,1,2,2900097C17RIK
0.000168363418346463,-0.106941924013699,0.101,0.186,1,2,STAT2
0.00016839725719144,-0.300925355959,0.35,0.502,1,2,CDK4
0.000168410347865504,-0.0822002462638266,0.069,0.14,1,2,DEDD
0.000168478489921473,-0.346328624908873,0.101,0.216,1,2,CENPA
0.000168772082009503,-0.108056890700192,0.152,0.249,1,2,SOD1
0.000169009681394183,0.0446955434892043,0.088,0.118,1,2,ALKBH3
0.000169882768795211,-0.319855799718119,0.143,0.27,1,2,DGKD
0.000170617944697969,-0.0819561981041274,0.078,0.152,1,2,MRPL27
0.000171433641780073,-0.302281182155961,0.461,0.613,1,2,SCP2
0.000171537391213923,0.160687005632105,0.267,0.273,1,2,PTPN11
0.000171945884944075,-0.0862416114232273,0.175,0.265,1,2,1700123O20RIK
0.00017196907312922,-0.134589888417646,0.088,0.18,1,2,LEO1
0.000172377613870244,0.316532520971403,0.438,0.372,1,2,PLIN3
0.000172618092323622,0.0515698513772294,0.212,0.257,1,2,TPP2
0.000172879111040758,-0.362555930489121,0.862,0.893,1,2,PSME1
0.000173196392732131,-0.350983380687123,0.028,0.1,1,2,SELENOP
0.000173362510670889,0.125062079589273,0.373,0.393,1,2,CGGBP1
0.000173709166795696,-0.106944659659962,0.484,0.613,1,2,TRA2B
0.000173974963345823,0.0724994135868254,0.111,0.135,1,2,FBXO28
0.000174051994623495,0.0114907400765281,0.23,0.291,1,2,IMPA1
0.000174120073110142,-0.0239458708099204,0.207,0.293,1,2,VBP1
0.000174507792596323,-0.208947443380718,0.055,0.151,1,2,PHACTR2
0.000174934436860046,-0.161923547612892,0.092,0.191,1,2,ZW10
0.000175282459402882,-0.0989639775521234,0.415,0.54,1,2,ACADL
0.000175412485924641,0.0971354568433645,0.129,0.145,1,2,ACTR8
0.000175416916004213,0.193543877341236,0.212,0.187,1,2,SAV1
0.000175541275168334,0.00884005419968636,0.253,0.32,1,2,DIP2B
0.000176061075855743,-0.00804156073267248,0.318,0.404,1,2,ITSN2
0.000176220902521095,0.198076453590068,0.53,0.515,1,2,DDX24
0.000176545521471993,0.0235366968434271,0.175,0.229,1,2,UPF3B
0.000176988908612434,0.00107665765052956,0.074,0.121,1,2,ZFAND2B
0.000177408077190773,-0.119196769189942,0.318,0.442,1,2,EIF4E2
0.000177787099131583,0.0393499675182003,0.327,0.392,1,2,MORF4L2
0.000177807362527661,0.00626892528912226,0.29,0.357,1,2,EXOC3
0.000178058741408614,-0.0139303324819419,0.226,0.302,1,2,MRPS17
0.000178081172662399,-0.0111533174998049,0.134,0.189,1,2,TM9SF1
0.000178184997629161,-0.0335977718344422,0.516,0.627,1,2,SLC3A2
0.000178461985583284,0.137226495778612,0.138,0.131,1,2,COQ2
0.000178514261641737,-0.087551042339727,0.175,0.265,1,2,HADH
0.000178832537033349,0.162604768858133,0.134,0.118,1,2,DNASE1L1
0.000179742523421733,-0.0720568242511412,0.346,0.457,1,2,CHCHD1
0.000179764772735893,-0.108428769711724,0.175,0.283,1,2,ARL6IP4
0.000180553353249489,0.227389379346129,0.157,0.105,1,2,ACER3
0.000181614564675267,-0.117364071909707,0.295,0.412,1,2,SF3B4
0.00018166353066711,-0.0841433372111194,0.12,0.201,1,2,TAF1
0.000181951482037557,-0.325832473802795,0.618,0.744,1,2,VCP
0.000182380371932397,-0.368104744689592,0.793,0.854,1,2,IL4I1
0.000182914189458221,-0.0665071480858936,0.415,0.524,1,2,NDUFB6
0.000183833376001528,-0.224599471700438,0.212,0.345,1,2,COX20
0.000183847308927988,0.123763947764022,0.101,0.101,1,2,PTPN4
0.000183955341567598,-0.136557616933985,0.134,0.234,1,2,TEX264
0.000184024912487362,-0.241054176457819,0.29,0.436,1,2,1110004F10RIK
0.000184179238964063,0.0413482572493875,0.263,0.327,1,2,PLEKHA1
0.000184199725899624,-0.242549097729041,0.415,0.565,1,2,MANF
0.000185753496258109,-0.14173788745922,0.032,0.109,1,2,FGD2
0.000186523625401285,-0.172441195941219,0.092,0.194,1,2,GNL1
0.000187084505100445,0.0522471758026619,0.203,0.24,1,2,IST1
0.000187813173709458,0.0715406050964811,0.332,0.382,1,2,COPB1
0.000187815841357099,-0.187353415443725,0.253,0.384,1,2,HMGCR
0.000188498566393762,0.0174368907368764,0.092,0.136,1,2,C2CD3
0.000189354189986003,-0.351888828144505,0.359,0.511,1,2,KPNA4
0.00019010835556843,-0.0723886548127377,0.198,0.289,1,2,AHSA2
0.000190553705108337,-0.180295918592428,0.419,0.558,1,2,STK24
0.000190712033937296,-0.079871809541652,0.088,0.162,1,2,RAD51D
0.000190772278926324,-0.370494687506981,0.111,0.226,1,2,SLFN2
0.000191884656363959,0.210081959237086,0.111,0.04,1,2,CABLES1
0.000191933537361038,0.221167542223172,0.677,0.679,1,2,EMD
0.000192191565059171,-0.00597962321265699,0.594,0.696,1,2,SDF4
0.000192487093024796,-0.322862210536279,0.502,0.647,1,2,PYGL
0.000193214468484207,-0.430527537283362,0.406,0.553,1,2,RGS2
0.000193603327843302,-0.0938148536599046,0.051,0.12,1,2,NR2F6
0.000193696517846193,0.15638982113958,0.719,0.774,1,2,PDIA3
0.000193717703468056,-0.154190620983601,0.106,0.204,1,2,1700037H04RIK
0.000194230486909909,0.0813648377160576,0.143,0.18,1,2,PAK1
0.000194853478571265,0.100605083388473,0.129,0.137,1,2,WDR36
0.000195815166863558,0.259817148856528,0.848,0.863,1,2,IFRD1
0.000195999807147119,-0.144783899795425,0.724,0.842,1,2,UBE2D3
0.000196285923834383,-0.154148985130691,0.092,0.19,1,2,ATF6
0.000196329086910686,-0.0852027954177861,0.06,0.132,1,2,TRIAP1
0.00019816747125343,-0.00519216985926341,0.507,0.596,1,2,SPOP
0.000198218213435758,-0.0420998424392099,0.175,0.265,1,2,HILPDA
0.000199060241666228,0.159680156432284,0.226,0.225,1,2,RBBP8
0.000199533084145822,0.015309466467737,0.166,0.227,1,2,GBA
0.000199774462768752,-0.225179601616847,0.115,0.229,1,2,VPS26A
0.000200012065318657,0.018711013701617,0.147,0.197,1,2,NCOA5
0.000200492342692108,0.0132323313729019,0.258,0.325,1,2,NCOR2
0.000200633375595845,-0.12043288728578,0.29,0.416,1,2,RAB4B
0.000202365136076879,-0.0397855637725277,0.221,0.302,1,2,TOMM5
0.000202857229154598,0.284490200303736,0.521,0.46,1,2,MKL1
0.000202893080477528,-0.0747624609912877,0.143,0.223,1,2,CLK4
0.000203169521390098,-0.00108217802658572,0.194,0.258,1,2,TUBA4A
0.000204017768258359,-0.0374735166420146,0.323,0.418,1,2,RSRC2
0.000204253570651556,0.0117270940143337,0.203,0.277,1,2,ARRDC1
0.000204672250708119,0.0217037706486993,0.309,0.407,1,2,CYP51
0.000205422294479376,0.104265069977915,0.378,0.427,1,2,KMT2C
0.000205612728766263,0.0567180180843088,0.217,0.26,1,2,RPS6KA3
0.000205709428500338,-0.00881937555429246,0.387,0.473,1,2,UBE2V1
0.000205742900953589,0.124241426592866,0.18,0.186,1,2,NOSIP
0.00020658980249729,-0.0605186184101655,0.309,0.412,1,2,CYB561A3
0.000206635927326649,0.0537304250604222,0.207,0.259,1,2,SSR1
0.000206910120989516,0.151894024311755,0.641,0.681,1,2,RAP1A
0.000206953898528467,0.0133974882321156,0.097,0.143,1,2,TCN2
0.000207439942198198,0.268885552435729,0.332,0.245,1,2,VKORC1
0.000207706864412631,-0.279948182315955,0.028,0.106,1,2,BATF
0.000208263342383179,-0.0529590639138959,0.171,0.243,1,2,ZFP511
0.000208982218062001,-0.0369794651073526,0.111,0.18,1,2,CHD7
0.000209028513963393,-0.0541527050781399,0.516,0.636,1,2,COLGALT1
0.000209732232057404,-0.0747313966486183,0.318,0.419,1,2,MFF
0.00021011504994675,-0.0776277081640524,0.341,0.448,1,2,COMMD4
0.000210196515805678,-0.0751564998564829,0.046,0.107,1,2,KLHDC4
0.000210800016408533,0.0805917057092181,0.327,0.375,1,2,NRD1
0.000211152389813991,0.146520927391226,0.359,0.392,1,2,NISCH
0.000212783617680667,0.339059820301771,0.424,0.32,1,2,CD79B
0.000213503041124475,0.27622830769085,0.318,0.244,1,2,IPO7
0.000213865686524116,-0.171132374645033,0.028,0.105,1,2,HOOK2
0.000213953264732722,-0.0453094723416978,0.604,0.714,1,2,SPCS1
0.000214235574053487,-0.153652428304706,0.06,0.147,1,2,RCBTB1
0.000214305023310919,0.0736665256806143,0.189,0.224,1,2,ATP11B
0.000214598503743064,0.101037670938381,0.419,0.448,1,2,SRA1
0.00021463724461876,-0.0796092790914215,0.147,0.23,1,2,NUBP2
0.000215498578785001,-0.283069695628893,0.276,0.416,1,2,SLBP
0.00021626214566754,-0.186177212372758,0.304,0.436,1,2,MARC2
0.000216555041044125,-0.234721405424391,0.078,0.183,1,2,RAB26
0.000217188504883762,-0.229127442456318,0.249,0.385,1,2,SDF2L1
0.000218248676050894,-0.0833334661767527,0.12,0.203,1,2,CARD11
0.000218324592086775,0.0876809182193394,0.553,0.613,1,2,TCF25
0.000218624196001791,-0.0326164977141791,0.134,0.209,1,2,GINS4
0.000219017344493561,-0.165605831636064,0.055,0.143,1,2,RCOR1
0.000219900906878036,0.0512842138872771,0.166,0.21,1,2,NXT1
0.000219936564478386,-0.107190860747872,0.055,0.127,1,2,CXXC5
0.000219972193368591,-0.285301457164723,0.12,0.238,1,2,CPNE2
0.000220701732179985,-0.175248328574905,0.244,0.371,1,2,IKZF1
0.000220717943418001,0.0633737597888312,0.097,0.122,1,2,GM15987
0.000221264698914067,-0.00692218801468536,0.244,0.314,1,2,COPS2
0.00022194863329105,0.158118250090135,0.147,0.131,1,2,MGRN1
0.000222136740993853,-0.0423913982512349,0.115,0.179,1,2,PDCD2
0.000222239810023489,-0.187002173406811,0.092,0.191,1,2,CXCR4
0.000222246150109038,-0.367008326134278,0.53,0.675,1,2,PRDX5
0.000222589711841727,-0.205232717136125,0.18,0.297,1,2,HSPA4L
0.000223496038629727,0.18452357334198,0.161,0.145,1,2,MPP5
0.000224899248612938,-0.00187587851414062,0.429,0.527,1,2,GLOD4
0.000225301245065488,0.290260771593114,0.253,0.166,1,2,XPR1
0.000225903815818544,0.120649414886515,0.129,0.127,1,2,ZFYVE19
0.000226432800761945,0.181472937447613,0.742,0.747,1,2,TRMT112
0.000226971860601755,0.00537327001685939,0.433,0.529,1,2,FRYL
0.000227676512775456,-0.0175735591438737,0.147,0.211,1,2,CDK2AP1
0.000227712138364383,-0.0955871939766225,0.346,0.457,1,2,MTHFS
0.00022797312881773,0.0951395188649333,0.548,0.602,1,2,TKT
0.000229352568547449,-0.119406760838293,0.051,0.125,1,2,CDT1
0.000229363963085491,-0.0568070960751727,0.055,0.113,1,2,2310009B15RIK
0.000229747142135144,0.0155316930352952,0.203,0.257,1,2,HIBADH
0.000229835138657927,0.00629370020746656,0.512,0.616,1,2,SRSF2
0.000230177254392831,0.0766049291412422,0.092,0.119,1,2,IPMK
0.000230776678479567,0.227206615687988,0.475,0.439,1,2,REEP3
0.000231185496586187,0.266364956721544,0.714,0.742,1,2,ZFC3H1
0.000231246867271435,-0.149324295936343,0.101,0.197,1,2,PLEKHM2
0.000231610697956174,0.0826119886408361,0.124,0.151,1,2,BICD2
0.000233731773036499,0.0675270115308693,0.092,0.115,1,2,GSTCD
0.000234147250079823,-0.0527266232303852,0.046,0.104,1,2,CPSF4
0.000234366687131723,-0.20499918131839,0.037,0.12,1,2,DNAAF2
0.000234794638249733,-0.0516535687851053,0.309,0.413,1,2,SUCLG1
0.000235060302266371,-0.0215235890420974,0.221,0.29,1,2,LSM1
0.00023518694393203,0.180259661084772,0.415,0.411,1,2,CCAR1
0.000235558489354327,-0.0671856601776912,0.465,0.581,1,2,PLEKHJ1
0.000236242721996546,-0.0123361775858471,0.111,0.163,1,2,DOHH
0.000236471588274145,0.00674705681381427,0.217,0.277,1,2,RABGGTB
0.000236548995550279,-0.178236460885323,0.539,0.681,1,2,UQCRFS1
0.000236708323071884,-0.258539549711097,0.594,0.732,1,2,AKR1A1
0.00023680380796534,-0.0269338209247444,0.147,0.215,1,2,ERGIC1
0.000237249307178307,-0.125859190294191,0.567,0.7,1,2,NDUFB5
0.000237554713374645,-0.0399561465766284,0.092,0.156,1,2,ZC3H4
0.000237817446111364,-0.0466931672602232,0.207,0.304,1,2,SPTLC2
0.000237839787560077,0.00407156365417499,0.147,0.2,1,2,ATE1
0.000237913986502841,0.0961582804999125,0.175,0.193,1,2,KLHDC3
0.000238302714617546,-0.158226066266203,0.046,0.126,1,2,EVL
0.000238432772438803,-0.0800925022910552,0.387,0.502,1,2,TSN
0.000238718338298887,0.209741779558366,0.355,0.332,1,2,PIGP
0.000238924145382269,-0.033021515843102,0.281,0.369,1,2,FCF1
0.000240423927789024,0.0288788678494153,0.217,0.267,1,2,DDX47
0.000240669584355882,-0.180701996451136,0.272,0.404,1,2,PSMD12
0.000240938695552176,-0.155438202019424,0.037,0.113,1,2,AGTRAP
0.000241166025212022,0.170272034623261,0.267,0.26,1,2,BTAF1
0.000241315802136836,-0.14301514267827,0.124,0.225,1,2,TMEM192
0.00024263428818706,0.012879129342802,0.161,0.216,1,2,RNF4
0.000243596374096704,-0.236297631231449,0.456,0.606,1,2,RAB21
0.000243953535055825,-0.153538755597071,0.318,0.442,1,2,MBP
0.00024446417962117,0.217936665379215,0.272,0.242,1,2,NECTIN1
0.00024499483874878,-0.0869657432969864,0.083,0.16,1,2,LIN54
0.000245724486542397,0.0759231861064447,0.424,0.481,1,2,RAPGEF6
0.000245777517536127,0.00299861087060113,0.074,0.115,1,2,PHOSPHO2
0.000246346753267512,-0.128969634987483,0.134,0.233,1,2,DHRS1
0.000246436763947134,0.174486411121632,0.166,0.149,1,2,BTBD7
0.00024701982965862,0.147641448492668,0.336,0.341,1,2,TMEM219
0.000247186025668243,0.0208948660423285,0.106,0.148,1,2,RMND5B
0.000249951823042,-0.0998177160370812,0.055,0.126,1,2,EHD4
0.000251031937571784,0.127230623214059,0.203,0.226,1,2,ZBTB20
0.000251140257782531,0.103662119816907,0.29,0.338,1,2,CNTRL
0.000251791414885536,0.0417131007129956,0.115,0.147,1,2,PICALM
0.000252506949096794,0.135983408286441,0.521,0.544,1,2,MRPS33
0.000252670837836418,-0.135732916709072,0.203,0.316,1,2,GTF2F1
0.000253967254990399,0.0216403580288559,0.24,0.31,1,2,HERC4
0.000256822454368497,-0.0753969928446081,0.12,0.199,1,2,SENP7
0.000258592780256174,-0.0600037453227301,0.083,0.148,1,2,SMIM15
0.000258622963330965,-0.00561843646035443,0.194,0.257,1,2,SLC38A10
0.000258780472540087,0.256414751127411,0.111,0.04,1,2,AR
0.000258966935508371,0.106007030838035,0.083,0.119,1,2,BAG3
0.000259877356900446,-0.00826980649705722,0.198,0.262,1,2,HSCB
0.000259953565135587,0.103544315379675,0.212,0.242,1,2,RBBP6
0.000260169922104661,-0.160214618305029,0.521,0.655,1,2,U2AF1
0.000260230066610851,0.00669854746295739,0.161,0.216,1,2,HELZ
0.000260773516084832,-0.0177807891200988,0.258,0.341,1,2,UBL7
0.000261013422661269,0.123085967295731,0.138,0.149,1,2,UBE4A
0.00026108719675871,0.190319231883598,0.438,0.458,1,2,ARRB2
0.000261459308788552,-0.133395862176474,0.29,0.409,1,2,RFC2
0.000261897248336839,0.167956630442072,0.373,0.387,1,2,RASSF2
0.000263401388600914,-0.0426036082672875,0.143,0.208,1,2,BRD7
0.000265050512759482,0.0651776198248447,0.29,0.338,1,2,CLPTM1L
0.000265432685583849,-0.0963117240779309,0.106,0.189,1,2,CUL2
0.000265605194622031,0.146712815058577,0.313,0.319,1,2,RNF13
0.000265669529331088,-0.0468804246975291,0.115,0.184,1,2,SLC35C2
0.000265691943530872,-0.174625464426955,0.152,0.262,1,2,PCIF1
0.000268599652267551,-0.201226738163501,0.161,0.28,1,2,ARAF
0.000269906602745686,-0.0755106673314824,0.212,0.302,1,2,MRPS23
0.000270707390044773,-0.0668747593967257,0.184,0.267,1,2,SMIM7
0.000270852032169511,0.138640429837125,0.101,0.102,1,2,SENP5
0.000271163311242182,-0.00583187086538839,0.207,0.269,1,2,UNC50
0.00027173740093115,0.176629994863609,0.346,0.326,1,2,WBP11
0.000272789603724089,-0.0375294485014758,0.157,0.229,1,2,CARHSP1
0.000272884237051727,0.00676870367653842,0.115,0.162,1,2,ATAD1
0.000273577458208896,0.204220171875692,0.304,0.312,1,2,ATP1B3
0.000273778490535296,-0.00976865511682168,0.134,0.191,1,2,AHCYL1
0.000274069624304476,0.165464095643782,0.392,0.403,1,2,GFPT1
0.000274445268702616,-0.0340828004452078,0.479,0.586,1,2,ACIN1
0.000274721252997802,0.18551637706828,0.212,0.2,1,2,PTCD2
0.000276205441971081,-0.115344276792883,0.065,0.143,1,2,GRAMD4
0.000276973364817529,-0.115789943614673,0.138,0.23,1,2,TAF12
0.000277169113794104,0.170640050184727,0.23,0.211,1,2,LRPAP1
0.000277945637339542,-0.22184221581433,0.06,0.155,1,2,RB1
0.000280628293898731,-0.0974851652784128,0.41,0.526,1,2,WNK1
0.000280655718870592,0.171298001250191,0.221,0.216,1,2,BHLHB9
0.000280699494743938,-0.032373541079254,0.143,0.21,1,2,SDCCAG3
0.000281285243212388,0.263065286995029,0.525,0.452,1,2,PIRB
0.000281506736242501,0.00230475769645377,0.29,0.362,1,2,OSGEP
0.000281579454406814,-0.131862640760865,0.055,0.134,1,2,TRABD
0.000281699193493679,0.0013846318523556,0.309,0.385,1,2,SMG1
0.000282112324107429,-0.207193859438542,0.995,1,1,2,PPIA
0.000282118469371094,-0.0732400831831659,0.341,0.449,1,2,SNF8
0.000283685123827065,0.129501822872725,0.217,0.219,1,2,CHCHD5
0.000283964329485515,-0.153907972430348,0.051,0.131,1,2,PPA2
0.000284049758645024,-0.108039992077237,0.074,0.153,1,2,PXMP4
0.0002846107981803,-0.255416713662507,0.051,0.141,1,2,XLR4A
0.00028518715882684,0.0829980618141413,0.115,0.13,1,2,LPCAT3
0.00028573399301192,-0.376124725114742,0.332,0.479,1,2,IRF8
0.0002859853518789,-0.0235786600271474,0.175,0.244,1,2,KNOP1
0.000286374799935924,-0.0520442823275096,0.258,0.349,1,2,AP3D1
0.000286495400066843,0.0899090362754153,0.157,0.175,1,2,ZBTB1
0.000286739080389606,0.0944235246389903,0.106,0.119,1,2,TRMT10C
0.000287000254450041,-0.0328005769334183,0.115,0.177,1,2,FAM204A
0.000287171622290153,0.215912869327304,0.889,0.854,1,2,IL2RG
0.00028783836846972,0.0832628844370865,0.207,0.241,1,2,ARHGAP5
0.000288682385401323,-0.163641398999136,0.037,0.117,1,2,BCL7A
0.000289623014673305,-0.184184706653999,0.032,0.107,1,2,EEF2K
0.000291404789803124,-0.135360438320094,0.037,0.116,1,2,SEPHS1
0.000291667460010184,0.222929528831635,0.175,0.081,1,2,FHIT
0.000291731536322399,0.0195011670073477,0.217,0.276,1,2,ARIH1
0.00029178157502609,0.118456843273859,0.171,0.18,1,2,ZC2HC1A
0.000292142891508855,0.0691084981396012,0.309,0.348,1,2,RAB5A
0.000292690117436961,-0.0165510236838609,0.295,0.373,1,2,ARL1
0.00029376896625092,0.100819401835191,0.111,0.122,1,2,WHRN
0.000294011591155184,-0.0954183300812088,0.359,0.491,1,2,SLC46A3
0.000294663220166188,-0.220164836640248,0.839,0.912,1,2,RPL35A
0.000295251060940246,0.0933437441943925,0.396,0.445,1,2,PPIG
0.00029572933121274,-0.102143212976272,0.442,0.562,1,2,NEAT1
0.00029678944487398,-0.182265641450139,0.046,0.131,1,2,MTMR1
0.000298015294408453,0.138486168807201,0.949,0.973,1,2,EEF1B2
0.000298779193510393,-0.0303174999717762,0.088,0.149,1,2,PBX1
0.000298831586518373,0.0197573253940729,0.309,0.375,1,2,MRPS36
0.000298951241650915,-0.0154330248195844,0.465,0.553,1,2,EIF2S2
0.000299019536306797,-0.108008568918932,0.341,0.461,1,2,COPS6
0.000299306192830008,0.0396873820531675,0.267,0.326,1,2,TMX3
0.000299448454759574,0.0264828037790896,0.258,0.32,1,2,ZNRF1
0.000300033003112591,0.152216926752558,0.332,0.351,1,2,FLII
0.000300595490916637,0.00535663460170943,0.203,0.271,1,2,MPV17L2
0.000300781905380898,-0.0341931889615421,0.157,0.241,1,2,ACTN4
0.000301148047815017,-0.477221771529927,0.235,0.372,1,2,TUBB4B
0.000301592474976093,-0.0168349632305868,0.069,0.119,1,2,RFX7
0.000303119491221546,-0.0395785989416357,0.406,0.513,1,2,PTP4A1
0.000303315186048301,0.0300582724054889,0.124,0.159,1,2,ARL10
0.000303590886933203,0.264654252123397,0.267,0.235,1,2,GATSL2
0.000304788303531334,0.300123530702222,0.899,0.887,1,2,BHLHE40
0.000305117491226488,-0.129407051129138,0.392,0.515,1,2,NDUFS4
0.000305828950947979,-0.185105367561874,0.078,0.177,1,2,SHKBP1
0.000306131505357375,-0.01896011959976,0.627,0.729,1,2,SON
0.000307271895337187,0.289337483111261,0.811,0.825,1,2,IQGAP1
0.00030780276900602,0.19229600333743,0.129,0.11,1,2,CYP4V3
0.00030815746285429,0.0162552553426228,0.078,0.119,1,2,ZBTB10
0.000308713280234939,-0.294889391019886,0.447,0.595,1,2,OSTC
0.000308714537061662,0.0264180688590526,0.18,0.231,1,2,4833439L19RIK
0.00030905753777527,0.0121516747808447,0.249,0.313,1,2,PITPNA
0.00030971234235194,-0.227108174018973,0.097,0.204,1,2,PINK1
0.000310006809208042,-0.176782093526679,0.055,0.143,1,2,PMF1
0.000310066412700769,0.0428572285798775,0.147,0.184,1,2,ATP9B
0.000310509338208402,-0.18756202124722,0.106,0.208,1,2,LPIN2
0.000310960317261335,-0.0750006774912945,0.092,0.165,1,2,POLD2
0.000311830887762371,0.0545106004750842,0.124,0.158,1,2,EXOC7
