,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene_name
PDIA6,1.87311729640019e-24,0.657266667934513,0.246,0.247,3.22101250288976e-20,PDIA6
TAPBP,1.92009694064946e-24,0.478318592726638,0.597,0.807,3.30179869914081e-20,TAPBP
BSG,1.92227073854881e-24,0.123979262287971,0.254,0.478,3.30553676200853e-20,BSG
SKP1A,1.94422834261095e-24,-0.519282159042782,0.142,0.512,3.3432950579538e-20,SKP1A
SNX3,1.99964792072996e-24,-0.541843586731324,0.201,0.593,3.43859456448725e-20,SNX3
MXI1,2.10193803345475e-24,0.792264252941626,0.157,0.086,3.61449264232878e-20,MXI1
MRPS21,2.10208996768688e-24,-0.741412166318571,0.06,0.436,3.61475390843437e-20,MRPS21
ZFP106,2.13858152612037e-24,0.624405541817335,0.246,0.264,3.67750479231658e-20,ZFP106
TMEM127,2.21936537966614e-24,0.474950044462662,0.194,0.244,3.8164207068739e-20,TMEM127
LAMTOR2,2.24390275115146e-24,-0.797806417479485,0.022,0.375,3.85861517088006e-20,LAMTOR2
CEP83,2.33901852802567e-24,0.67765917345602,0.194,0.146,4.02217626079295e-20,CEP83
SUSD2,2.37270439485208e-24,1.04290594766095,0.157,0.041,4.08010247738763e-20,SUSD2
HDLBP,2.4960891563445e-24,0.551300539951729,0.261,0.3,4.29227491325001e-20,HDLBP
OGDH,2.54395437746632e-24,0.56727591226069,0.216,0.227,4.37458394749109e-20,OGDH
TRIR,2.58885026780909e-24,-0.579373351865982,0.142,0.526,4.45178692052451e-20,TRIR
CHD9,2.62807035440286e-24,0.813724130528964,0.231,0.193,4.51922978143116e-20,CHD9
UBE2N,2.63336278296323e-24,-0.538801138626966,0.119,0.483,4.52833064158358e-20,UBE2N
DERL1,2.64945125758199e-24,0.2700935003048,0.179,0.316,4.55599638253799e-20,DERL1
LRP10,2.65963606628365e-24,0.501124480400764,0.201,0.228,4.57351017958136e-20,LRP10
H2-T23,2.73183473519595e-24,-0.35613725000283,0.515,0.87,4.69766301064295e-20,H2-T23
KDM3A,2.78164407430901e-24,0.873286090078504,0.179,0.071,4.78331515018178e-20,KDM3A
NOP53,2.79202867470198e-24,-0.648911868452558,0.067,0.429,4.80117250901752e-20,NOP53
PON2,2.81921880004597e-24,0.558249085025951,0.172,0.192,4.84792864855905e-20,PON2
CNOT1,2.82682078969415e-24,0.598315432988192,0.201,0.214,4.86100102995807e-20,CNOT1
CCT7,2.83787662535464e-24,-0.316550420480159,0.142,0.452,4.88001264495984e-20,CCT7
YTHDF2,2.85449720693637e-24,-0.590010376506972,0.09,0.45,4.90859339704778e-20,YTHDF2
TPM3,3.03573343738904e-24,-0.209420596652106,0.425,0.776,5.2202472189342e-20,TPM3
HSPA1A,3.04427253308667e-24,-1.93783296074354,0.47,0.831,5.23493104789584e-20,HSPA1A
BAIAP2,3.09557292323847e-24,0.838223311064195,0.149,0.089,5.32314719880088e-20,BAIAP2
GANAB,3.12011049083429e-24,0.770173585641989,0.194,0.103,5.36534200003864e-20,GANAB
CAT,3.16486920565263e-24,-0.853931333310491,0.082,0.478,5.44230908604026e-20,CAT
ZDHHC3,3.19664762939633e-24,0.0828865415386443,0.134,0.319,5.49695526350993e-20,ZDHHC3
CD63,3.26504272734869e-24,-0.222234098370047,0.507,0.865,5.6145674739488e-20,CD63
MAP3K1,3.31648472443885e-24,0.755087278588667,0.179,0.149,5.70302713214504e-20,MAP3K1
XPO6,3.35167685891252e-24,0.78601142535639,0.179,0.096,5.76354352658596e-20,XPO6
SF3B5,3.37040365320516e-24,-0.796657351079652,0.052,0.426,5.79574612205159e-20,SF3B5
HNRNPUL1,3.39436223081731e-24,0.589655513749369,0.224,0.256,5.83694529211344e-20,HNRNPUL1
PNKD,3.43961547893873e-24,0.0223297863920543,0.09,0.296,5.91476277758304e-20,PNKD
TMEM160,3.51279112620893e-24,-0.710811363160833,0.067,0.439,6.04059562062887e-20,TMEM160
SIN3B,3.61430112208286e-24,-0.358567084334005,0.179,0.52,6.21515220953368e-20,SIN3B
SELENOF,3.68370219591247e-24,-0.567783399962296,0.127,0.5,6.33449429609109e-20,SELENOF
UBE2F,3.79294130638567e-24,-0.0914831160769438,0.216,0.493,6.5223418704608e-20,UBE2F
NT5DC3,3.8257983103352e-24,0.9311304946816,0.194,0.046,6.5788427744524e-20,NT5DC3
FMNL1,3.88013761253358e-24,0.581110211593002,0.246,0.28,6.67228463851274e-20,FMNL1
GOT1,3.9626113790462e-24,0.7191225664654,0.194,0.199,6.81410652740785e-20,GOT1
IDH1,4.0331103824058e-24,-0.462807731579955,0.045,0.342,6.93533661358501e-20,IDH1
FAT1,4.03445393463257e-24,0.695514161283406,0.104,0.012,6.93764698599417e-20,FAT1
CDK13,4.19242505809747e-24,0.445571937476585,0.201,0.297,7.20929412990441e-20,CDK13
DCAF7,4.2675854013492e-24,0.748120367915554,0.194,0.125,7.33853985616008e-20,DCAF7
IFNAR2,4.309263934672e-24,0.0683709178564927,0.164,0.376,7.41021026206198e-20,IFNAR2
CDK17,4.34658083655598e-24,0.73304294226408,0.254,0.227,7.47438040654166e-20,CDK17
MTHFR,4.42224314912818e-24,0.8765833391844,0.172,0.041,7.60448931924082e-20,MTHFR
MED11,4.4716248936758e-24,-0.612757829545874,0.082,0.445,7.68940616716491e-20,MED11
ACSL4,4.56564817816727e-24,0.636706282487301,0.149,0.121,7.85108860717643e-20,ACSL4
CABIN1,4.5906815779741e-24,0.796706240127495,0.239,0.171,7.89413604148426e-20,CABIN1
FKBP8,4.75025699071904e-24,-0.539338049429144,0.097,0.45,8.16854192124047e-20,FKBP8
LACTB,4.75160331941453e-24,0.476465276989481,0.358,0.467,8.17085706806522e-20,LACTB
SCLT1,5.04645299767254e-24,0.765978409976391,0.209,0.155,8.6778805747977e-20,SCLT1
4732440D04RIK,5.04907929122248e-24,0.896913529332896,0.157,0.049,8.68239674918617e-20,4732440D04RIK
HMGB1,5.16720999043453e-24,-0.476513589011012,0.224,0.606,8.88553429955122e-20,HMGB1
PCBP1,5.19153119944369e-24,-0.531155546356724,0.321,0.721,8.92735705056337e-20,PCBP1
ARPC5L,5.20939735190783e-24,-0.300337262174925,0.097,0.384,8.9580796863407e-20,ARPC5L
EIF3D,5.3278306579421e-24,-0.402633333715319,0.075,0.385,9.16173759939724e-20,EIF3D
BTLA,5.39539358855884e-24,0.761285187820562,0.127,0.067,9.27791881488578e-20,BTLA
YWHAB,5.39757445762326e-24,-0.581092365444936,0.127,0.5,9.28166903732896e-20,YWHAB
RAB10,5.4082642906211e-24,0.366618202502554,0.276,0.42,9.30005127415203e-20,RAB10
ARHGEF3,5.51098839301834e-24,0.776749459777841,0.179,0.135,9.47669564063434e-20,ARHGEF3
XRN2,5.7968083111705e-24,0.520352422646667,0.246,0.287,9.96819157188879e-20,XRN2
NDFIP1,5.83660802922593e-24,0.217189169622565,0.246,0.462,1.00366311670569e-19,NDFIP1
SNRPG,5.94022081074077e-24,-0.771108527692254,0.075,0.456,1.02148037061498e-19,SNRPG
NCOA2,6.04128528515079e-24,0.737655155099118,0.261,0.25,1.03885941763453e-19,NCOA2
MGA,6.52488823608469e-24,0.771640992818218,0.239,0.175,1.12201978107712e-19,MGA
ZNFX1,6.59817912829529e-24,0.648752033156057,0.239,0.263,1.13462288290166e-19,ZNFX1
WASHC2,6.91260150944078e-24,0.391207521230284,0.239,0.345,1.18869095556344e-19,WASHC2
RHOA,6.98756652207656e-24,-0.427607197110651,0.507,0.869,1.20158193913628e-19,RHOA
TMEM258,7.00041946189327e-24,-0.617664617727812,0.09,0.454,1.20379213066717e-19,TMEM258
INTS6,7.33443450976799e-24,0.725780685301732,0.164,0.094,1.2612293582997e-19,INTS6
TMEM59,7.45953588133662e-24,-0.00568658568721037,0.254,0.516,1.28274179015465e-19,TMEM59
MAPRE1,7.47814805368919e-24,0.0609891473647886,0.306,0.55,1.28594233931239e-19,MAPRE1
EFHD2,7.6651544805876e-24,-0.606598277306661,0.269,0.678,1.31809996448184e-19,EFHD2
UFC1,7.84318346947049e-24,-0.784623479102074,0.067,0.45,1.34871382941015e-19,UFC1
B4GALNT1,8.34070305764686e-24,0.0301474721074211,0.313,0.572,1.43426729779295e-19,B4GALNT1
TRIP12,8.35807491970056e-24,0.617205349718024,0.269,0.29,1.43725456319171e-19,TRIP12
CHURC1,8.67870675074091e-24,-0.695004747221007,0.037,0.38,1.49239041285741e-19,CHURC1
SYNE1,8.6828313187225e-24,0.797703071232382,0.149,0.131,1.49309967356752e-19,SYNE1
FIP1L1,8.89818410995798e-24,0.384497475047127,0.194,0.321,1.53013173954837e-19,FIP1L1
SMARCE1,8.93613066722821e-24,0.224613943144008,0.239,0.398,1.53665702953656e-19,SMARCE1
PLA1A,8.976502139564e-24,0.857291639363682,0.149,0.036,1.54359930791943e-19,PLA1A
UBE2E3,9.06711462460341e-24,0.107060519901932,0.231,0.461,1.5591810308468e-19,UBE2E3
USO1,9.20672467241588e-24,0.727559326942466,0.201,0.127,1.58318837466863e-19,USO1
UBE3A,9.44668087462399e-24,0.471487830312354,0.246,0.32,1.62445124320034e-19,UBE3A
JAK2,9.46730095645623e-24,0.481265147230149,0.343,0.47,1.62799707247221e-19,JAK2
CSNK1G1,9.74448782603146e-24,0.674659562963961,0.187,0.183,1.67566212656437e-19,CSNK1G1
SIK2,1.00885024930283e-23,0.859664204251575,0.321,0.28,1.73481888870115e-19,SIK2
GNA13,1.01485902539104e-23,0.305157888295537,0.134,0.274,1.74515158006244e-19,GNA13
PRKAR1A,1.03345877292662e-23,-0.182569772646999,0.246,0.57,1.77713570592462e-19,PRKAR1A
HBS1L,1.05686935796147e-23,0.790206717094604,0.179,0.125,1.81739254795054e-19,HBS1L
RBM6,1.07245038839951e-23,0.705580087574269,0.239,0.201,1.8441856878918e-19,RBM6
BROX,1.08092858455128e-23,0.620718230467972,0.127,0.091,1.85876479399439e-19,BROX
TCF25,1.091170987367e-23,0.3646395439765,0.358,0.486,1.8763776298763e-19,TCF25
USP37,1.12202521956494e-23,0.77674356712526,0.164,0.088,1.92943456756387e-19,USP37
SBDS,1.17866456341988e-23,0.237445323599166,0.254,0.429,2.02683158325683e-19,SBDS
ZZEF1,1.20832623561547e-23,0.809408653801011,0.224,0.16,2.07783779476436e-19,ZZEF1
CASP3,1.24073283429288e-23,-0.682972219227026,0.246,0.659,2.13356418185004e-19,CASP3
KAT6B,1.25115045402894e-23,0.844541080316803,0.179,0.09,2.15147832074816e-19,KAT6B
EZH2,1.25723480606489e-23,0.322262617802428,0.187,0.321,2.16194097250918e-19,EZH2
CYFIP2,1.27592236002548e-23,0.330404520059588,0.224,0.361,2.19407609029981e-19,CYFIP2
SARNP,1.28276919270676e-23,-0.338162935362737,0.082,0.374,2.20584990377854e-19,SARNP
TRIOBP,1.31629034509386e-23,-0.331412306788405,0.075,0.361,2.26349287742341e-19,TRIOBP
ADSS,1.32779229676694e-23,0.550834024994539,0.172,0.198,2.28327163352042e-19,ADSS
MRPS33,1.33177291861113e-23,-0.854515036212995,0.022,0.381,2.2901167108437e-19,MRPS33
PGLYRP2,1.33748777730804e-23,0.841584162182984,0.157,0.069,2.29994398185891e-19,PGLYRP2
SEC31A,1.33853184568473e-23,0.699355777223265,0.179,0.154,2.30173936183946e-19,SEC31A
JMY,1.34321070469017e-23,0.728444325889243,0.112,0.038,2.30978512778522e-19,JMY
GSDMD,1.37332638729793e-23,-0.650980354615467,0.075,0.431,2.36157205559752e-19,GSDMD
MVB12A,1.42793977659147e-23,-0.48243094757355,0.082,0.406,2.45548523982669e-19,MVB12A
TOMM20,1.46383601186045e-23,-0.496766031084586,0.127,0.478,2.51721240599524e-19,TOMM20
RBMS1,1.48017940523571e-23,0.314331905336625,0.216,0.35,2.54531650524333e-19,RBMS1
CDIP1,1.54406518779006e-23,0.660132428121708,0.142,0.124,2.65517449692379e-19,CDIP1
2510009E07RIK,1.60842716926333e-23,0.676299499466529,0.157,0.115,2.76585136026522e-19,2510009E07RIK
FAM168B,1.61001967528944e-23,0.342177174795505,0.224,0.328,2.76858983362773e-19,FAM168B
CDC5L,1.62558399493482e-23,-0.0247571335211263,0.157,0.39,2.79535423768992e-19,CDC5L
NEMF,1.63074700009157e-23,0.605768206922217,0.209,0.211,2.80423254135747e-19,NEMF
2610507B11RIK,1.71443025734821e-23,0.880637675450221,0.187,0.088,2.94813427053598e-19,2610507B11RIK
RELL1,1.72461853558897e-23,0.844651901154623,0.187,0.1,2.96565403379879e-19,RELL1
WASHC4,1.74312902405212e-23,0.671487444268545,0.172,0.174,2.99748466976002e-19,WASHC4
AP3B1,1.749159129986e-23,0.205672676772628,0.231,0.404,3.00785403992392e-19,AP3B1
BNIP3L,1.78141717172476e-23,-0.718669540087117,0.052,0.409,3.0633249684979e-19,BNIP3L
YWHAH,1.80756233753191e-23,-0.663473368891085,0.254,0.663,3.10828419561987e-19,YWHAH
MOB3A,1.87806695799991e-23,-0.47396454396499,0.209,0.579,3.22952394097665e-19,MOB3A
HADHA,1.90509591259182e-23,0.449854477213987,0.187,0.25,3.27600293129289e-19,HADHA
EHBP1L1,1.92256666353521e-23,0.430730685145099,0.231,0.31,3.30604563461515e-19,EHBP1L1
TAOK1,1.94909043132979e-23,0.706577132526704,0.261,0.212,3.35165590571471e-19,TAOK1
TRIP11,1.98201276798768e-23,0.642222704089288,0.231,0.229,3.40826915583161e-19,TRIP11
KANSL1,2.04247729440488e-23,0.545438950364304,0.179,0.213,3.51224395545863e-19,KANSL1
NONO,2.04760720253275e-23,-0.599579432227708,0.075,0.42,3.52106534547531e-19,NONO
GPI1,2.11400853884013e-23,-0.242167521441774,0.276,0.606,3.63524908338948e-19,GPI1
MOB1A,2.17535328046137e-23,0.0184830077079809,0.201,0.439,3.74073750108137e-19,MOB1A
VDAC3,2.19579268073292e-23,-0.669770867970898,0.112,0.486,3.77588509378833e-19,VDAC3
NDUFA1,2.22777519959301e-23,-0.709716168585458,0.067,0.433,3.83088223322014e-19,NDUFA1
JAK1,2.26333684171972e-23,-0.0582264884247943,0.261,0.546,3.89203403302123e-19,JAK1
NFYA,2.30196532967799e-23,0.54967987687325,0.216,0.248,3.95845958091428e-19,NFYA
SETD1B,2.30314525587908e-23,0.601945863737441,0.112,0.099,3.96048858200966e-19,SETD1B
NECAP2,2.32146542837943e-23,-0.350621886824605,0.097,0.4,3.99199195064126e-19,NECAP2
MIA2,2.34481836983226e-23,0.614836412895602,0.269,0.263,4.03214966876355e-19,MIA2
ATP9B,2.42537394218242e-23,0.840052922890402,0.254,0.163,4.17067303097688e-19,ATP9B
1810043G02RIK,2.48371742021135e-23,-0.708785492626952,0.478,0.855,4.27100047579543e-19,1810043G02RIK
ACSL5,2.48580158224012e-23,0.35408610252304,0.149,0.247,4.27458440082011e-19,ACSL5
PCMTD1,2.55933104363546e-23,0.437882797869333,0.164,0.256,4.40102566263554e-19,PCMTD1
SMAP1,2.6462290676672e-23,0.133875504951433,0.179,0.359,4.55045550476052e-19,SMAP1
CCDC124,2.65849149913198e-23,-0.48319422731531,0.03,0.316,4.57154198190735e-19,CCDC124
SLC3A2,2.69586640088549e-23,0.479391240790245,0.44,0.564,4.6358118629627e-19,SLC3A2
G6PC2,2.71492719245064e-23,0.76513740890082,0.149,0.067,4.66858880013813e-19,G6PC2
HSD17B12,2.79128008047611e-23,0.633005763624132,0.164,0.113,4.79988522638672e-19,HSD17B12
COX17,2.83211446045533e-23,-0.185802505902783,0.194,0.491,4.87010402619899e-19,COX17
CDK6,2.83676554172731e-23,0.620630568671005,0.149,0.156,4.87810202555428e-19,CDK6
MRPL43,2.92226694662687e-23,-0.351828901802614,0.097,0.395,5.02513024141957e-19,MRPL43
CTSS,2.97652857830717e-23,0.00811638270419657,0.59,0.878,5.11843854325701e-19,CTSS
ITM2C,3.09848207153615e-23,-0.154449681302157,0.463,0.825,5.32814977021357e-19,ITM2C
NCOA5,3.17660367830306e-23,0.667770806636411,0.134,0.11,5.46248768520994e-19,NCOA5
SRSF6,3.19484798541256e-23,0.518083226124609,0.194,0.212,5.49386059571544e-19,SRSF6
HNRNPH3,3.31041696425666e-23,0.250480226240715,0.254,0.449,5.69259301173575e-19,HNRNPH3
PDCD5,3.36994019580477e-23,-0.805516667137577,0.052,0.424,5.79494916070589e-19,PDCD5
YKT6,3.45493994653008e-23,0.638082183250242,0.149,0.11,5.94111473205312e-19,YKT6
USP38,3.46290888126491e-23,0.829218693340209,0.179,0.078,5.95481811222315e-19,USP38
BPNT1,3.49169301349511e-23,0.815255644832952,0.127,0.05,6.00431530600619e-19,BPNT1
MORF4L2,3.53438487833416e-23,0.478642466387232,0.179,0.228,6.07772823678342e-19,MORF4L2
FOSL2,3.70099329737861e-23,1.08183407735533,0.246,0.116,6.36422807417226e-19,FOSL2
STK17B,3.73263279951824e-23,0.398883753298487,0.224,0.38,6.41863536205156e-19,STK17B
HMGN1,3.78664659828803e-23,-0.618848549244138,0.127,0.497,6.51151749041609e-19,HMGN1
MT1,3.80059111212839e-23,-1.74642974416586,0.06,0.454,6.53549647641599e-19,MT1
GNB1,3.90879648509053e-23,-0.232510916367186,0.142,0.429,6.72156643576168e-19,GNB1
SERTAD2,3.99379573484168e-23,0.556264719318554,0.194,0.224,6.86773114563376e-19,SERTAD2
FAM120B,4.10719690408819e-23,0.748454328639381,0.216,0.188,7.06273579627005e-19,FAM120B
PELI1,4.17157526842048e-23,0.0968075044193799,0.351,0.613,7.17344083157586e-19,PELI1
LPCAT1,4.2164486735066e-23,0.137183605902348,0.127,0.316,7.25060513896195e-19,LPCAT1
GFER,4.40690883044016e-23,-0.93813411613389,0.045,0.416,7.57812042482489e-19,GFER
TNRC18,4.4217107423647e-23,0.788829518174013,0.231,0.155,7.60357379257034e-19,TNRC18
ARPC4,4.47200576863986e-23,-0.496274389225137,0.299,0.689,7.69006111975311e-19,ARPC4
SRA1,4.54147584456823e-23,-0.213248585588643,0.112,0.379,7.80952186231952e-19,SRA1
FOXP4,4.56314013789854e-23,0.100944961846873,0.284,0.51,7.84677578113033e-19,FOXP4
MED13,4.64061934768277e-23,0.78066285440218,0.239,0.165,7.98000903027529e-19,MED13
BMP1,4.81992000443048e-23,0.711899728931944,0.157,0.065,8.28833443961866e-19,BMP1
2810474O19RIK,4.92102343747922e-23,0.888950103291459,0.321,0.381,8.46219190308927e-19,2810474O19RIK
ENSA,4.99546324165114e-23,0.319090651851366,0.201,0.336,8.5901985903433e-19,ENSA
VGLL4,5.23699880292411e-23,0.823656914112579,0.246,0.206,9.0055431415083e-19,VGLL4
FAM208B,5.35406932400709e-23,0.831519798554035,0.261,0.184,9.20685760956258e-19,FAM208B
ARL4C,5.5139246900648e-23,-0.16016579267354,0.187,0.482,9.48174489703543e-19,ARL4C
MRPL54,5.65768973422146e-23,-0.712366668971419,0.06,0.417,9.72896326696722e-19,MRPL54
APLP2,5.66614292867217e-23,0.634647880312264,0.448,0.504,9.74349938014466e-19,APLP2
HIVEP1,5.70033839230887e-23,0.656691148658195,0.425,0.458,9.80230189941433e-19,HIVEP1
SLC25A11,5.70214786770219e-23,-0.419485077907228,0.142,0.479,9.80541347330069e-19,SLC25A11
HCFC1R1,5.78059239094783e-23,-0.800182260614821,0.052,0.421,9.94030667547389e-19,HCFC1R1
AES,5.88124719452034e-23,-0.433987883441509,0.067,0.363,1.01133926756972e-18,AES
N4BP2L1,6.06801658286565e-23,-0.743335531684897,0.097,0.469,1.04345613158958e-18,N4BP2L1
ZUFSP,6.09318550402864e-23,0.700185499274281,0.261,0.275,1.04778417927276e-18,ZUFSP
NOSTRIN,6.12942871314767e-23,0.448980235939412,0.351,0.523,1.05401656151287e-18,NOSTRIN
UBR2,6.13959278125657e-23,0.703058158157675,0.269,0.239,1.05576437466488e-18,UBR2
TMED2,6.2535168735483e-23,-0.285953641913443,0.224,0.55,1.07535476157537e-18,TMED2
PAFAH1B3,6.58813076419255e-23,-0.836701723945933,0.03,0.386,1.13289496621055e-18,PAFAH1B3
BAG1,6.59399093817858e-23,-0.387545620149045,0.045,0.318,1.13390268172919e-18,BAG1
PTBP2,6.68662850112319e-23,0.884004700568634,0.179,0.076,1.14983263705314e-18,PTBP2
VAMP4,6.69168568201172e-23,0.272820209026115,0.179,0.295,1.15070226987874e-18,VAMP4
MOB1B,6.69409728363377e-23,0.743081287716024,0.157,0.101,1.15111696889366e-18,MOB1B
GAA,6.93969499583276e-23,0.523614128249741,0.209,0.243,1.1933499514834e-18,GAA
HSPH1,6.9693224848173e-23,1.1618037391421,0.425,0.409,1.19844469448918e-18,HSPH1
SIGLECG,7.06768711023737e-23,1.07558537578166,0.261,0.163,1.21535947547642e-18,SIGLECG
ATP6V1D,7.25886903592895e-23,-0.533149753867349,0.104,0.449,1.24823511941834e-18,ATP6V1D
DYNC1I2,7.2836007001998e-23,0.303952816061713,0.172,0.275,1.25248797640636e-18,DYNC1I2
AKIRIN1,7.33078099846705e-23,0.416131773942884,0.194,0.267,1.26060110049639e-18,AKIRIN1
LAMTOR5,7.36629425628415e-23,-0.58901032102915,0.03,0.34,1.26670796031062e-18,LAMTOR5
MTHFS,7.72404781608612e-23,-0.678924053151279,0.127,0.511,1.32822726245417e-18,MTHFS
MRPS16,8.16038783126271e-23,-0.579552900985264,0.052,0.374,1.40326029146394e-18,MRPS16
LAPTM4A,8.27807304468225e-23,-0.297630999219975,0.231,0.578,1.42349744076356e-18,LAPTM4A
CENPA,8.39852572468765e-23,1.14604035318804,0.179,0.048,1.44421048361729e-18,CENPA
SH3BP1,8.41000356645211e-23,-0.706581048940286,0.097,0.47,1.4461842132871e-18,SH3BP1
PSMB7,8.52457890307993e-23,-0.627709080465156,0.127,0.501,1.46588658817362e-18,PSMB7
UBE2S,8.53217903216706e-23,-0.0782297612983511,0.164,0.434,1.46719350637145e-18,UBE2S
LCORL,8.53433371222171e-23,0.839661896545391,0.157,0.074,1.46756402515364e-18,LCORL
NUDC,8.59120661771726e-23,-0.132525939959293,0.134,0.39,1.47734388998266e-18,NUDC
MREG,8.60876457988325e-23,0.7769359267714,0.761,0.81,1.48036315715672e-18,MREG
HNRNPUL2,8.62513468244881e-23,0.200443978372479,0.269,0.444,1.4831781599939e-18,HNRNPUL2
TACC1,8.64316606659272e-23,0.57394094394307,0.246,0.255,1.48627883681128e-18,TACC1
KCNK5,9.01828493663017e-23,0.839420483087456,0.127,0.015,1.55078427770292e-18,KCNK5
PDE6D,9.16011325894998e-23,-0.00391487648134681,0.104,0.305,1.57517307600904e-18,PDE6D
APC,9.30588855256221e-23,0.837313863264052,0.209,0.112,1.6002405954986e-18,APC
PPHLN1,9.42776248637954e-23,0.606153259674438,0.224,0.195,1.62119803715783e-18,PPHLN1
IMPACT,9.47213085069077e-23,0.714055590849464,0.127,0.091,1.62882762108478e-18,IMPACT
MYO9B,9.55135876807736e-23,0.650010841849065,0.276,0.28,1.64245165375858e-18,MYO9B
MAP2K2,9.55653160145464e-23,-0.552288098079637,0.119,0.475,1.64334117418614e-18,MAP2K2
ATP6V1B2,9.60679523421664e-23,-0.636511381634587,0.112,0.477,1.65198450847589e-18,ATP6V1B2
ELAVL1,9.94125570765498e-23,0.0374310942936782,0.187,0.396,1.70949833148835e-18,ELAVL1
FAF1,1.02007475585132e-22,0.526387482335369,0.179,0.205,1.75412055016193e-18,FAF1
VPS28,1.03135654358511e-22,-0.592091520833248,0.104,0.462,1.77352071234896e-18,VPS28
CDC42EP3,1.03630747614777e-22,0.0380042672809173,0.321,0.652,1.7820343359837e-18,CDC42EP3
SNRPB,1.04527807227825e-22,-0.530809788860444,0.097,0.434,1.79746017308967e-18,SNRPB
TXNL1,1.09117296745736e-22,-0.147579684032644,0.157,0.422,1.87638103483967e-18,TXNL1
UBE4A,1.09361993471492e-22,0.738560738026506,0.201,0.113,1.88058883973577e-18,UBE4A
BRAF,1.10625581414212e-22,0.826246920838996,0.187,0.08,1.90231749799879e-18,BRAF
NDUFA11,1.10725880471033e-22,-0.690457883719194,0.104,0.48,1.90404224057988e-18,NDUFA11
MRPL52,1.14375519003189e-22,-0.76872657517011,0.082,0.455,1.96680142477883e-18,MRPL52
TSPAN31,1.1577370673339e-22,0.143377867615279,0.104,0.249,1.99084466098737e-18,TSPAN31
TUBGCP3,1.15965574631173e-22,0.791885600487195,0.157,0.06,1.99414402135765e-18,TUBGCP3
MGAT5,1.17261068315372e-22,0.934494196227517,0.172,0.058,2.01642133075113e-18,MGAT5
ATP6V1C1,1.17657254029775e-22,0.398202342384183,0.149,0.223,2.02323414029602e-18,ATP6V1C1
ATP7A,1.1897673189283e-22,0.921382110628647,0.172,0.057,2.0459238816291e-18,ATP7A
HVCN1,1.19241320494574e-22,0.362904650685189,0.104,0.2,2.0504737472247e-18,HVCN1
AP1G1,1.22888366606826e-22,0.721468507580971,0.201,0.133,2.11318835217098e-18,AP1G1
HDGF,1.24056964965979e-22,-0.491412729721906,0.03,0.313,2.13328356955498e-18,HDGF
4930523C07RIK,1.24997083719224e-22,0.213877331153168,0.276,0.485,2.14944985163577e-18,4930523C07RIK
PDCD6IP,1.29913248785221e-22,0.37881981089083,0.216,0.304,2.23398822611066e-18,PDCD6IP
PTPN6,1.30028778507131e-22,-0.231717008811207,0.157,0.454,2.23597487520863e-18,PTPN6
SMC6,1.32186452993913e-22,0.270009973563106,0.157,0.292,2.27307824568332e-18,SMC6
SPTBN1,1.32280325483567e-22,0.787762839133787,0.149,0.106,2.27469247701543e-18,SPTBN1
